Date,Open,High,Low,Close
"Mar 29, 1996","2,940.01","2,940.01","2,940.01","2,940.01"
"Apr 01, 1996","2,977.99","2,977.99","2,977.99","2,977.99"
"Apr 02, 1996","3,006.39","3,006.39","3,006.39","3,006.39"
"Apr 03, 1996","3,001.40","3,001.40","3,001.40","3,001.40"
"Apr 04, 1996","3,038.20","3,038.20","3,038.20","3,038.20"
"Apr 05, 1996","3,038.20","3,038.20","3,038.20","3,038.20"
"Apr 08, 1996","3,072.85","3,072.85","3,072.85","3,072.85"
"Apr 09, 1996","3,076.36","3,076.36","3,076.36","3,076.36"
"Apr 10, 1996","3,138.04","3,138.04","3,138.04","3,138.04"
"Apr 11, 1996","3,183.54","3,183.54","3,183.54","3,183.54"
"Apr 12, 1996","3,158.22","3,158.22","3,158.22","3,158.22"
"Apr 15, 1996","3,163.72","3,163.72","3,163.72","3,163.72"
"Apr 16, 1996","3,092.23","3,092.23","3,092.23","3,092.23"
"Apr 17, 1996","3,085.78","3,085.78","3,085.78","3,085.78"
"Apr 18, 1996","3,081.08","3,081.08","3,081.08","3,081.08"
"Apr 19, 1996","3,102.52","3,102.52","3,102.52","3,102.52"
"Apr 22, 1996","3,151.15","3,151.15","3,151.15","3,151.15"
"Apr 23, 1996","3,200.03","3,200.03","3,200.03","3,200.03"
"Apr 24, 1996","3,188.10","3,188.10","3,188.10","3,188.10"
"Apr 25, 1996","3,194.37","3,194.37","3,194.37","3,194.37"
"Apr 26, 1996","3,187.72","3,187.72","3,187.72","3,187.72"
"Apr 29, 1996","3,189.82","3,189.82","3,189.82","3,189.82"
"Apr 30, 1996","3,109.74","3,109.74","3,109.74","3,109.74"
"May 01, 1996","3,120.01","3,120.01","3,120.01","3,120.01"
"May 02, 1996","3,101.47","3,101.47","3,101.47","3,101.47"
"May 03, 1996","3,113.59","3,113.59","3,113.59","3,113.59"
"May 06, 1996","3,107.49","3,107.49","3,107.49","3,107.49"
"May 07, 1996","3,137.45","3,137.45","3,137.45","3,137.45"
"May 08, 1996","3,152.50","3,152.50","3,152.50","3,152.50"
"May 09, 1996","3,148.91","3,148.91","3,148.91","3,148.91"
"May 10, 1996","3,148.24","3,148.24","3,148.24","3,148.24"
"May 13, 1996","3,190.55","3,190.55","3,190.55","3,190.55"
"May 14, 1996","3,181.54","3,181.54","3,181.54","3,181.54"
"May 15, 1996","3,177.19","3,177.19","3,177.19","3,177.19"
"May 16, 1996","3,141.03","3,141.03","3,141.03","3,141.03"
"May 17, 1996","3,135.50","3,135.50","3,135.50","3,135.50"
"May 20, 1996","3,203.61","3,203.61","3,203.61","3,203.61"
"May 21, 1996","3,169.35","3,169.35","3,169.35","3,169.35"
"May 22, 1996","3,190.31","3,190.31","3,190.31","3,190.31"
"May 23, 1996","3,180.46","3,180.46","3,180.46","3,180.46"
"May 24, 1996","3,187.68","3,187.68","3,187.68","3,187.68"
"May 27, 1996","3,187.68","3,187.68","3,187.68","3,187.68"
"May 28, 1996","3,164.28","3,164.28","3,164.28","3,164.28"
"May 29, 1996","3,133.12","3,133.12","3,133.12","3,133.12"
"May 30, 1996","3,085.64","3,085.64","3,085.64","3,085.64"
"May 31, 1996","3,085.18","3,085.18","3,085.18","3,085.18"
"Jun 03, 1996","3,081.23","3,081.23","3,081.23","3,081.23"
"Jun 04, 1996","3,078.49","3,078.49","3,078.49","3,078.49"
"Jun 05, 1996","3,030.04","3,030.04","3,030.04","3,030.04"
"Jun 06, 1996","3,047.66","3,047.66","3,047.66","3,047.66"
"Jun 07, 1996","3,087.87","3,087.87","3,087.87","3,087.87"
"Jun 10, 1996","3,110.68","3,110.68","3,110.68","3,110.68"
"Jun 11, 1996","3,092.57","3,092.57","3,092.57","3,092.57"
"Jun 12, 1996","3,080.26","3,080.26","3,080.26","3,080.26"
"Jun 13, 1996","3,088.06","3,088.06","3,088.06","3,088.06"
"Jun 14, 1996","3,088.84","3,088.84","3,088.84","3,088.84"
"Jun 17, 1996","3,139.45","3,139.45","3,139.45","3,139.45"
"Jun 18, 1996","3,137.28","3,137.28","3,137.28","3,137.28"
"Jun 19, 1996","3,101.55","3,101.55","3,101.55","3,101.55"
"Jun 20, 1996","3,112.93","3,112.93","3,112.93","3,112.93"
"Jun 21, 1996","3,115.63","3,115.63","3,115.63","3,115.63"
"Jun 24, 1996","3,111.65","3,111.65","3,111.65","3,111.65"
"Jun 25, 1996","3,101.87","3,101.87","3,101.87","3,101.87"
"Jun 26, 1996","3,135.22","3,135.22","3,135.22","3,135.22"
"Jun 27, 1996","3,169.46","3,169.46","3,169.46","3,169.46"
"Jun 28, 1996","3,204.88","3,204.88","3,204.88","3,204.88"
"Jul 01, 1996","3,221.77","3,221.77","3,221.77","3,221.77"
"Jul 02, 1996","3,204.19","3,204.19","3,204.19","3,204.19"
"Jul 03, 1996","3,232.90","3,232.90","3,232.90","3,232.90"
"Jul 04, 1996","3,232.90","3,232.90","3,232.90","3,232.90"
"Jul 05, 1996","3,229.20","3,229.20","3,229.20","3,229.20"
"Jul 08, 1996","3,230.06","3,230.06","3,230.06","3,230.06"
"Jul 09, 1996","3,231.48","3,231.48","3,231.48","3,231.48"
"Jul 10, 1996","3,253.00","3,253.00","3,253.00","3,253.00"
"Jul 11, 1996","3,275.11","3,275.11","3,275.11","3,275.11"
"Jul 12, 1996","3,291.76","3,291.76","3,291.76","3,291.76"
"Jul 15, 1996","3,302.15","3,302.15","3,302.15","3,302.15"
"Jul 16, 1996","3,274.26","3,274.26","3,274.26","3,274.26"
"Jul 17, 1996","3,219.40","3,219.40","3,219.40","3,219.40"
"Jul 18, 1996","3,158.37","3,158.37","3,158.37","3,158.37"
"Jul 19, 1996","3,108.82","3,108.82","3,108.82","3,108.82"
"Jul 22, 1996","3,063.81","3,063.81","3,063.81","3,063.81"
"Jul 23, 1996","3,114.50","3,114.50","3,114.50","3,114.50"
"Jul 24, 1996","3,075.81","3,075.81","3,075.81","3,075.81"
"Jul 25, 1996","3,076.85","3,076.85","3,076.85","3,076.85"
"Jul 26, 1996","3,025.27","3,025.27","3,025.27","3,025.27"
"Jul 29, 1996","3,018.90","3,018.90","3,018.90","3,018.90"
"Jul 30, 1996","3,038.68","3,038.68","3,038.68","3,038.68"
"Jul 31, 1996","3,053.21","3,053.21","3,053.21","3,053.21"
"Aug 01, 1996","3,117.91","3,117.91","3,117.91","3,117.91"
"Aug 02, 1996","3,145.51","3,145.51","3,145.51","3,145.51"
"Aug 05, 1996","3,108.61","3,108.61","3,108.61","3,108.61"
"Aug 06, 1996","3,090.96","3,090.96","3,090.96","3,090.96"
"Aug 07, 1996","3,100.18","3,100.18","3,100.18","3,100.18"
"Aug 08, 1996","3,119.63","3,119.63","3,119.63","3,119.63"
"Aug 09, 1996","3,131.09","3,131.09","3,131.09","3,131.09"
"Aug 12, 1996","3,176.33","3,176.33","3,176.33","3,176.33"
"Aug 13, 1996","3,177.74","3,177.74","3,177.74","3,177.74"
"Aug 14, 1996","3,164.87","3,164.87","3,164.87","3,164.87"
"Aug 15, 1996","3,141.63","3,141.63","3,141.63","3,141.63"
"Aug 16, 1996","3,190.73","3,190.73","3,190.73","3,190.73"
"Aug 19, 1996","3,235.86","3,235.86","3,235.86","3,235.86"
"Aug 20, 1996","3,182.66","3,182.66","3,182.66","3,182.66"
"Aug 21, 1996","3,155.19","3,155.19","3,155.19","3,155.19"
"Aug 22, 1996","3,170.09","3,170.09","3,170.09","3,170.09"
"Aug 23, 1996","3,163.85","3,163.85","3,163.85","3,163.85"
"Aug 26, 1996","3,135.17","3,135.17","3,135.17","3,135.17"
"Aug 27, 1996","3,121.36","3,121.36","3,121.36","3,121.36"
"Aug 28, 1996","3,118.98","3,118.98","3,118.98","3,118.98"
"Aug 29, 1996","3,159.69","3,159.69","3,159.69","3,159.69"
"Aug 30, 1996","3,151.53","3,151.53","3,151.53","3,151.53"
"Sep 02, 1996","3,151.53","3,151.53","3,151.53","3,151.53"
"Sep 03, 1996","3,194.55","3,194.55","3,194.55","3,194.55"
"Sep 04, 1996","3,162.61","3,162.61","3,162.61","3,162.61"
"Sep 05, 1996","3,185.24","3,185.24","3,185.24","3,185.24"
"Sep 06, 1996","3,221.60","3,221.60","3,221.60","3,221.60"
"Sep 09, 1996","3,216.31","3,216.31","3,216.31","3,216.31"
"Sep 10, 1996","3,222.43","3,222.43","3,222.43","3,222.43"
"Sep 11, 1996","3,242.69","3,242.69","3,242.69","3,242.69"
"Sep 12, 1996","3,255.12","3,255.12","3,255.12","3,255.12"
"Sep 13, 1996","3,230.43","3,230.43","3,230.43","3,230.43"
"Sep 16, 1996","3,179.15","3,179.15","3,179.15","3,179.15"
"Sep 17, 1996","3,175.81","3,175.81","3,175.81","3,175.81"
"Sep 18, 1996","3,225.97","3,225.97","3,225.97","3,225.97"
"Sep 19, 1996","3,206.43","3,206.43","3,206.43","3,206.43"
"Sep 20, 1996","3,195.59","3,195.59","3,195.59","3,195.59"
"Sep 23, 1996","3,177.46","3,177.46","3,177.46","3,177.46"
"Sep 24, 1996","3,226.30","3,226.30","3,226.30","3,226.30"
"Sep 25, 1996","3,257.33","3,257.33","3,257.33","3,257.33"
"Sep 26, 1996","3,247.50","3,247.50","3,247.50","3,247.50"
"Sep 27, 1996","3,277.24","3,277.24","3,277.24","3,277.24"
"Sep 30, 1996","3,263.31","3,263.31","3,263.31","3,263.31"
"Oct 01, 1996","3,249.35","3,249.35","3,249.35","3,249.35"
"Oct 02, 1996","3,247.27","3,247.27","3,247.27","3,247.27"
"Oct 03, 1996","3,315.76","3,315.76","3,315.76","3,315.76"
"Oct 04, 1996","3,321.40","3,321.40","3,321.40","3,321.40"
"Oct 07, 1996","3,362.16","3,362.16","3,362.16","3,362.16"
"Oct 08, 1996","3,392.59","3,392.59","3,392.59","3,392.59"
"Oct 09, 1996","3,361.26","3,361.26","3,361.26","3,361.26"
"Oct 10, 1996","3,289.85","3,289.85","3,289.85","3,289.85"
"Oct 11, 1996","3,302.59","3,302.59","3,302.59","3,302.59"
"Oct 14, 1996","3,336.89","3,336.89","3,336.89","3,336.89"
"Oct 15, 1996","3,354.51","3,354.51","3,354.51","3,354.51"
"Oct 16, 1996","3,320.33","3,320.33","3,320.33","3,320.33"
"Oct 17, 1996","3,330.55","3,330.55","3,330.55","3,330.55"
"Oct 18, 1996","3,343.40","3,343.40","3,343.40","3,343.40"
"Oct 21, 1996","3,348.29","3,348.29","3,348.29","3,348.29"
"Oct 22, 1996","3,382.98","3,382.98","3,382.98","3,382.98"
"Oct 23, 1996","3,343.28","3,343.28","3,343.28","3,343.28"
"Oct 24, 1996","3,294.01","3,294.01","3,294.01","3,294.01"
"Oct 25, 1996","3,351.87","3,351.87","3,351.87","3,351.87"
"Oct 28, 1996","3,357.37","3,357.37","3,357.37","3,357.37"
"Oct 29, 1996","3,337.68","3,337.68","3,337.68","3,337.68"
"Oct 30, 1996","3,348.44","3,348.44","3,348.44","3,348.44"
"Oct 31, 1996","3,255.23","3,255.23","3,255.23","3,255.23"
"Nov 01, 1996","3,237.07","3,237.07","3,237.07","3,237.07"
"Nov 04, 1996","3,214.59","3,214.59","3,214.59","3,214.59"
"Nov 05, 1996","3,218.36","3,218.36","3,218.36","3,218.36"
"Nov 06, 1996","3,228.42","3,228.42","3,228.42","3,228.42"
"Nov 07, 1996","3,236.28","3,236.28","3,236.28","3,236.28"
"Nov 08, 1996","3,289.91","3,289.91","3,289.91","3,289.91"
"Nov 11, 1996","3,298.85","3,298.85","3,298.85","3,298.85"
"Nov 12, 1996","3,289.18","3,289.18","3,289.18","3,289.18"
"Nov 13, 1996","3,345.38","3,345.38","3,345.38","3,345.38"
"Nov 14, 1996","3,390.35","3,390.35","3,390.35","3,390.35"
"Nov 15, 1996","3,396.32","3,396.32","3,396.32","3,396.32"
"Nov 18, 1996","3,376.85","3,376.85","3,376.85","3,376.85"
"Nov 19, 1996","3,469.62","3,469.62","3,469.62","3,469.62"
"Nov 20, 1996","3,460.32","3,460.32","3,460.32","3,460.32"
"Nov 21, 1996","3,491.55","3,491.55","3,491.55","3,491.55"
"Nov 22, 1996","3,515.16","3,515.16","3,515.16","3,515.16"
"Nov 25, 1996","3,512.50","3,512.50","3,512.50","3,512.50"
"Nov 26, 1996","3,541.17","3,541.17","3,541.17","3,541.17"
"Nov 27, 1996","3,533.73","3,533.73","3,533.73","3,533.73"
"Nov 28, 1996","3,533.73","3,533.73","3,533.73","3,533.73"
"Nov 29, 1996","3,526.12","3,526.12","3,526.12","3,526.12"
"Dec 02, 1996","3,525.78","3,525.78","3,525.78","3,525.78"
"Dec 03, 1996","3,552.12","3,552.12","3,552.12","3,552.12"
"Dec 04, 1996","3,564.87","3,564.87","3,564.87","3,564.87"
"Dec 05, 1996","3,670.54","3,670.54","3,670.54","3,670.54"
"Dec 06, 1996","3,605.53","3,605.53","3,605.53","3,605.53"
"Dec 09, 1996","3,523.72","3,523.72","3,523.72","3,523.72"
"Dec 10, 1996","3,506.56","3,506.56","3,506.56","3,506.56"
"Dec 11, 1996","3,470.55","3,470.55","3,470.55","3,470.55"
"Dec 12, 1996","3,500.57","3,500.57","3,500.57","3,500.57"
"Dec 13, 1996","3,592.75","3,592.75","3,592.75","3,592.75"
"Dec 16, 1996","3,757.63","3,757.63","3,757.63","3,757.63"
"Dec 17, 1996","3,692.80","3,692.80","3,692.80","3,692.80"
"Dec 18, 1996","3,712.21","3,712.21","3,712.21","3,712.21"
"Dec 19, 1996","3,771.50","3,771.50","3,771.50","3,771.50"
"Dec 20, 1996","3,770.01","3,770.01","3,770.01","3,770.01"
"Dec 23, 1996","3,701.41","3,701.41","3,701.41","3,701.41"
"Dec 24, 1996","3,723.58","3,723.58","3,723.58","3,723.58"
"Dec 25, 1996","3,723.58","3,723.58","3,723.58","3,723.58"
"Dec 26, 1996","3,648.02","3,648.02","3,648.02","3,648.02"
"Dec 27, 1996","3,572.24","3,572.24","3,572.24","3,572.24"
"Dec 30, 1996","3,509.76","3,509.76","3,509.76","3,509.76"
"Dec 31, 1996","3,560.13","3,560.13","3,560.13","3,560.13"
"Jan 01, 1997","3,560.13","3,560.13","3,560.13","3,560.13"
"Jan 02, 1997","3,591.15","3,591.15","3,591.15","3,591.15"
"Jan 03, 1997","3,622.68","3,622.68","3,622.68","3,622.68"
"Jan 06, 1997","3,788.29","3,788.29","3,788.29","3,788.29"
"Jan 07, 1997","3,714.43","3,714.43","3,714.43","3,714.43"
"Jan 08, 1997","3,771.64","3,771.64","3,771.64","3,771.64"
"Jan 09, 1997","3,743.96","3,743.96","3,743.96","3,743.96"
"Jan 10, 1997","3,696.35","3,696.35","3,696.35","3,696.35"
"Jan 13, 1997","3,648.15","3,648.15","3,648.15","3,648.15"
"Jan 14, 1997","3,670.85","3,670.85","3,670.85","3,670.85"
"Jan 15, 1997","3,753.28","3,753.28","3,753.28","3,753.28"
"Jan 16, 1997","3,668.49","3,668.49","3,668.49","3,668.49"
"Jan 17, 1997","3,630.92","3,630.92","3,630.92","3,630.92"
"Jan 20, 1997","3,605.75","3,605.75","3,605.75","3,605.75"
"Jan 21, 1997","3,562.04","3,562.04","3,562.04","3,562.04"
"Jan 22, 1997","3,574.25","3,574.25","3,574.25","3,574.25"
"Jan 23, 1997","3,549.86","3,549.86","3,549.86","3,549.86"
"Jan 24, 1997","3,547.96","3,547.96","3,547.96","3,547.96"
"Jan 27, 1997","3,565.44","3,565.44","3,565.44","3,565.44"
"Jan 28, 1997","3,541.94","3,541.94","3,541.94","3,541.94"
"Jan 29, 1997","3,543.52","3,543.52","3,543.52","3,543.52"
"Jan 30, 1997","3,577.79","3,577.79","3,577.79","3,577.79"
"Jan 31, 1997","3,507.79","3,507.79","3,507.79","3,507.79"
"Feb 03, 1997","3,490.65","3,490.65","3,490.65","3,490.65"
"Feb 04, 1997","3,516.79","3,516.79","3,516.79","3,516.79"
"Feb 05, 1997","3,497.29","3,497.29","3,497.29","3,497.29"
"Feb 06, 1997","3,429.25","3,429.25","3,429.25","3,429.25"
"Feb 07, 1997","3,341.45","3,341.45","3,341.45","3,341.45"
"Feb 10, 1997","3,353.33","3,353.33","3,353.33","3,353.33"
"Feb 11, 1997","3,373.13","3,373.13","3,373.13","3,373.13"
"Feb 12, 1997","3,324.90","3,324.90","3,324.90","3,324.90"
"Feb 13, 1997","3,320.79","3,320.79","3,320.79","3,320.79"
"Feb 14, 1997","3,328.20","3,328.20","3,328.20","3,328.20"
"Feb 17, 1997","3,328.20","3,328.20","3,328.20","3,328.20"
"Feb 18, 1997","3,340.73","3,340.73","3,340.73","3,340.73"
"Feb 19, 1997","3,371.51","3,371.51","3,371.51","3,371.51"
"Feb 20, 1997","3,326.97","3,326.97","3,326.97","3,326.97"
"Feb 21, 1997","3,325.51","3,325.51","3,325.51","3,325.51"
"Feb 24, 1997","3,262.00","3,262.00","3,262.00","3,262.00"
"Feb 25, 1997","3,303.71","3,303.71","3,303.71","3,303.71"
"Feb 26, 1997","3,315.94","3,315.94","3,315.94","3,315.94"
"Feb 27, 1997","3,299.10","3,299.10","3,299.10","3,299.10"
"Feb 28, 1997","3,265.97","3,265.97","3,265.97","3,265.97"
"Mar 03, 1997","3,267.61","3,267.61","3,267.61","3,267.61"
"Mar 04, 1997","3,317.33","3,317.33","3,317.33","3,317.33"
"Mar 05, 1997","3,276.34","3,276.34","3,276.34","3,276.34"
"Mar 06, 1997","3,321.32","3,321.32","3,321.32","3,321.32"
"Mar 07, 1997","3,356.81","3,356.81","3,356.81","3,356.81"
"Mar 10, 1997","3,329.68","3,329.68","3,329.68","3,329.68"
"Mar 11, 1997","3,312.65","3,312.65","3,312.65","3,312.65"
"Mar 12, 1997","3,325.77","3,325.77","3,325.77","3,325.77"
"Mar 13, 1997","3,319.82","3,319.82","3,319.82","3,319.82"
"Mar 14, 1997","3,363.89","3,363.89","3,363.89","3,363.89"
"Mar 17, 1997","3,315.49","3,315.49","3,315.49","3,315.49"
"Mar 18, 1997","3,358.29","3,358.29","3,358.29","3,358.29"
"Mar 19, 1997","3,373.47","3,373.47","3,373.47","3,373.47"
"Mar 20, 1997","3,382.76","3,382.76","3,382.76","3,382.76"
"Mar 21, 1997","3,346.53","3,346.53","3,346.53","3,346.53"
"Mar 24, 1997","3,315.04","3,315.04","3,315.04","3,315.04"
"Mar 25, 1997","3,331.83","3,331.83","3,331.83","3,331.83"
"Mar 26, 1997","3,310.59","3,310.59","3,310.59","3,310.59"
"Mar 27, 1997","3,336.58","3,336.58","3,336.58","3,336.58"
"Mar 28, 1997","3,336.58","3,336.58","3,336.58","3,336.58"
"Mar 31, 1997","3,321.06","3,321.06","3,321.06","3,321.06"
"Apr 01, 1997","3,303.10","3,303.10","3,303.10","3,303.10"
"Apr 02, 1997","3,244.44","3,244.44","3,244.44","3,244.44"
"Apr 03, 1997","3,237.49","3,237.49","3,237.49","3,237.49"
"Apr 04, 1997","3,221.51","3,221.51","3,221.51","3,221.51"
"Apr 07, 1997","3,230.15","3,230.15","3,230.15","3,230.15"
"Apr 08, 1997","3,227.77","3,227.77","3,227.77","3,227.77"
"Apr 09, 1997","3,235.24","3,235.24","3,235.24","3,235.24"
"Apr 10, 1997","3,267.36","3,267.36","3,267.36","3,267.36"
"Apr 11, 1997","3,265.56","3,265.56","3,265.56","3,265.56"
"Apr 14, 1997","3,304.08","3,304.08","3,304.08","3,304.08"
"Apr 15, 1997","3,288.52","3,288.52","3,288.52","3,288.52"
"Apr 16, 1997","3,260.51","3,260.51","3,260.51","3,260.51"
"Apr 17, 1997","3,300.60","3,300.60","3,300.60","3,300.60"
"Apr 18, 1997","3,338.94","3,338.94","3,338.94","3,338.94"
"Apr 21, 1997","3,362.65","3,362.65","3,362.65","3,362.65"
"Apr 22, 1997","3,348.67","3,348.67","3,348.67","3,348.67"
"Apr 23, 1997","3,332.71","3,332.71","3,332.71","3,332.71"
"Apr 24, 1997","3,349.50","3,349.50","3,349.50","3,349.50"
"Apr 25, 1997","3,353.60","3,353.60","3,353.60","3,353.60"
"Apr 28, 1997","3,326.94","3,326.94","3,326.94","3,326.94"
"Apr 29, 1997","3,378.39","3,378.39","3,378.39","3,378.39"
"Apr 30, 1997","3,397.89","3,397.89","3,397.89","3,397.89"
"May 01, 1997","3,398.76","3,398.76","3,398.76","3,398.76"
"May 02, 1997","3,364.24","3,364.24","3,364.24","3,364.24"
"May 05, 1997","3,352.49","3,352.49","3,352.49","3,352.49"
"May 06, 1997","3,366.21","3,366.21","3,366.21","3,366.21"
"May 07, 1997","3,379.11","3,379.11","3,379.11","3,379.11"
"May 08, 1997","3,408.73","3,408.73","3,408.73","3,408.73"
"May 09, 1997","3,418.42","3,418.42","3,418.42","3,418.42"
"May 12, 1997","3,458.96","3,458.96","3,458.96","3,458.96"
"May 13, 1997","3,456.21","3,456.21","3,456.21","3,456.21"
"May 14, 1997","3,457.56","3,457.56","3,457.56","3,457.56"
"May 15, 1997","3,447.99","3,447.99","3,447.99","3,447.99"
"May 16, 1997","3,511.74","3,511.74","3,511.74","3,511.74"
"May 19, 1997","3,494.48","3,494.48","3,494.48","3,494.48"
"May 20, 1997","3,458.11","3,458.11","3,458.11","3,458.11"
"May 21, 1997","3,485.10","3,485.10","3,485.10","3,485.10"
"May 22, 1997","3,479.77","3,479.77","3,479.77","3,479.77"
"May 23, 1997","3,477.41","3,477.41","3,477.41","3,477.41"
"May 26, 1997","3,477.41","3,477.41","3,477.41","3,477.41"
"May 27, 1997","3,438.81","3,438.81","3,438.81","3,438.81"
"May 28, 1997","3,446.42","3,446.42","3,446.42","3,446.42"
"May 29, 1997","3,447.42","3,447.42","3,447.42","3,447.42"
"May 30, 1997","3,422.19","3,422.19","3,422.19","3,422.19"
"Jun 02, 1997","3,391.47","3,391.47","3,391.47","3,391.47"
"Jun 03, 1997","3,355.67","3,355.67","3,355.67","3,355.67"
"Jun 04, 1997","3,334.94","3,334.94","3,334.94","3,334.94"
"Jun 05, 1997","3,310.32","3,310.32","3,310.32","3,310.32"
"Jun 06, 1997","3,262.39","3,262.39","3,262.39","3,262.39"
"Jun 09, 1997","3,249.40","3,249.40","3,249.40","3,249.40"
"Jun 10, 1997","3,234.22","3,234.22","3,234.22","3,234.22"
"Jun 11, 1997","3,222.21","3,222.21","3,222.21","3,222.21"
"Jun 12, 1997","3,219.01","3,219.01","3,219.01","3,219.01"
"Jun 13, 1997","3,233.86","3,233.86","3,233.86","3,233.86"
"Jun 16, 1997","3,229.68","3,229.68","3,229.68","3,229.68"
"Jun 17, 1997","3,252.63","3,252.63","3,252.63","3,252.63"
"Jun 18, 1997","3,212.77","3,212.77","3,212.77","3,212.77"
"Jun 19, 1997","3,217.44","3,217.44","3,217.44","3,217.44"
"Jun 20, 1997","3,205.67","3,205.67","3,205.67","3,205.67"
"Jun 23, 1997","3,216.82","3,216.82","3,216.82","3,216.82"
"Jun 24, 1997","3,218.35","3,218.35","3,218.35","3,218.35"
"Jun 25, 1997","3,237.02","3,237.02","3,237.02","3,237.02"
"Jun 26, 1997","3,189.24","3,189.24","3,189.24","3,189.24"
"Jun 27, 1997","3,218.27","3,218.27","3,218.27","3,218.27"
"Jun 30, 1997","3,237.05","3,237.05","3,237.05","3,237.05"
"Jul 01, 1997","3,244.68","3,244.68","3,244.68","3,244.68"
"Jul 02, 1997","3,240.63","3,240.63","3,240.63","3,240.63"
"Jul 03, 1997","3,197.52","3,197.52","3,197.52","3,197.52"
"Jul 04, 1997","3,197.52","3,197.52","3,197.52","3,197.52"
"Jul 07, 1997","3,169.98","3,169.98","3,169.98","3,169.98"
"Jul 08, 1997","3,197.35","3,197.35","3,197.35","3,197.35"
"Jul 09, 1997","3,195.11","3,195.11","3,195.11","3,195.11"
"Jul 10, 1997","3,180.68","3,180.68","3,180.68","3,180.68"
"Jul 11, 1997","3,192.16","3,192.16","3,192.16","3,192.16"
"Jul 14, 1997","3,198.95","3,198.95","3,198.95","3,198.95"
"Jul 15, 1997","3,234.50","3,234.50","3,234.50","3,234.50"
"Jul 16, 1997","3,227.97","3,227.97","3,227.97","3,227.97"
"Jul 17, 1997","3,245.43","3,245.43","3,245.43","3,245.43"
"Jul 18, 1997","3,223.42","3,223.42","3,223.42","3,223.42"
"Jul 21, 1997","3,198.21","3,198.21","3,198.21","3,198.21"
"Jul 22, 1997","3,219.58","3,219.58","3,219.58","3,219.58"
"Jul 23, 1997","3,250.60","3,250.60","3,250.60","3,250.60"
"Jul 24, 1997","3,272.75","3,272.75","3,272.75","3,272.75"
"Jul 25, 1997","3,295.27","3,295.27","3,295.27","3,295.27"
"Jul 28, 1997","3,318.49","3,318.49","3,318.49","3,318.49"
"Jul 29, 1997","3,317.62","3,317.62","3,317.62","3,317.62"
"Jul 30, 1997","3,357.49","3,357.49","3,357.49","3,357.49"
"Jul 31, 1997","3,369.67","3,369.67","3,369.67","3,369.67"
"Aug 01, 1997","3,409.33","3,409.33","3,409.33","3,409.33"
"Aug 04, 1997","3,471.73","3,471.73","3,471.73","3,471.73"
"Aug 05, 1997","3,461.06","3,461.06","3,461.06","3,461.06"
"Aug 06, 1997","3,443.70","3,443.70","3,443.70","3,443.70"
"Aug 07, 1997","3,430.27","3,430.27","3,430.27","3,430.27"
"Aug 08, 1997","3,411.34","3,411.34","3,411.34","3,411.34"
"Aug 11, 1997","3,418.68","3,418.68","3,418.68","3,418.68"
"Aug 12, 1997","3,416.47","3,416.47","3,416.47","3,416.47"
"Aug 13, 1997","3,440.53","3,440.53","3,440.53","3,440.53"
"Aug 14, 1997","3,425.56","3,425.56","3,425.56","3,425.56"
"Aug 15, 1997","3,414.25","3,414.25","3,414.25","3,414.25"
"Aug 18, 1997","3,392.78","3,392.78","3,392.78","3,392.78"
"Aug 19, 1997","3,434.28","3,434.28","3,434.28","3,434.28"
"Aug 20, 1997","3,416.83","3,416.83","3,416.83","3,416.83"
"Aug 21, 1997","3,375.04","3,375.04","3,375.04","3,375.04"
"Aug 22, 1997","3,402.53","3,402.53","3,402.53","3,402.53"
"Aug 25, 1997","3,369.43","3,369.43","3,369.43","3,369.43"
"Aug 26, 1997","3,367.90","3,367.90","3,367.90","3,367.90"
"Aug 27, 1997","3,404.54","3,404.54","3,404.54","3,404.54"
"Aug 28, 1997","3,439.09","3,439.09","3,439.09","3,439.09"
"Aug 29, 1997","3,454.89","3,454.89","3,454.89","3,454.89"
"Sep 01, 1997","3,454.89","3,454.89","3,454.89","3,454.89"
"Sep 02, 1997","3,487.70","3,487.70","3,487.70","3,487.70"
"Sep 03, 1997","3,490.34","3,490.34","3,490.34","3,490.34"
"Sep 04, 1997","3,430.88","3,430.88","3,430.88","3,430.88"
"Sep 05, 1997","3,448.94","3,448.94","3,448.94","3,448.94"
"Sep 08, 1997","3,426.63","3,426.63","3,426.63","3,426.63"
"Sep 09, 1997","3,429.13","3,429.13","3,429.13","3,429.13"
"Sep 10, 1997","3,420.23","3,420.23","3,420.23","3,420.23"
"Sep 11, 1997","3,440.21","3,440.21","3,440.21","3,440.21"
"Sep 12, 1997","3,432.42","3,432.42","3,432.42","3,432.42"
"Sep 15, 1997","3,416.81","3,416.81","3,416.81","3,416.81"
"Sep 16, 1997","3,420.75","3,420.75","3,420.75","3,420.75"
"Sep 17, 1997","3,404.93","3,404.93","3,404.93","3,404.93"
"Sep 18, 1997","3,439.45","3,439.45","3,439.45","3,439.45"
"Sep 19, 1997","3,423.09","3,423.09","3,423.09","3,423.09"
"Sep 22, 1997","3,469.93","3,469.93","3,469.93","3,469.93"
"Sep 23, 1997","3,481.32","3,481.32","3,481.32","3,481.32"
"Sep 24, 1997","3,480.58","3,480.58","3,480.58","3,480.58"
"Sep 25, 1997","3,563.18","3,563.18","3,563.18","3,563.18"
"Sep 26, 1997","3,576.66","3,576.66","3,576.66","3,576.66"
