,uniform,onlystocks,vanillariskparity,sixtyforty,riskparity
1948-01-01,0.13068667363479242,0.13064717581674998,0.11330996658492451,0.10436960164672816,0.10211188688936176
1949-01-01,0.07111537219904934,0.261773717257554,0.08379733120690815,0.19842154052883162,-0.0071056853243546625
1950-01-01,0.15568231445034048,0.39230754132792633,0.14133032958662253,0.2796512137289086,0.06703997942546845
1951-01-01,0.11588705526135233,0.3666879078049048,0.1168053427754642,0.2529996328339408,0.053123757404239046
1952-01-01,0.09278798511116132,0.2726215255129884,0.09130628990009369,0.19013155359138392,0.07332786295134397
1953-01-01,0.08102531305151918,0.018181121214536716,0.08025693350902126,0.04398759703253578,0.1276720911262116
1954-01-01,0.2268718789894695,0.537216704087677,0.22646340638451817,0.4244591231484278,0.15567304538717197
1955-01-01,0.13796707047316065,0.44645005072985416,0.13242350940214695,0.3213967224366392,0.15364283760069505
1956-01-01,0.004358071902160942,0.11323203356997014,-0.003727394395487083,0.0426059139279473,-0.0453931896746226
1957-01-01,0.060209102132830275,-0.21569219027090752,0.06750113686446023,-0.04678720061386824,0.049826048901602485
1958-01-01,0.1344844490895537,0.4667704473420872,0.128943445997985,0.33164145979440307,0.028181940149382138
1959-01-01,0.037176517199729704,0.2282417566703138,0.026733605529906,0.13381896630891169,0.01848211545989744
1960-01-01,0.10812761286751184,-0.01058114190306478,0.13689663388186998,0.09526270094096162,0.04353206266191435
1961-01-01,0.13857935574338615,0.406844216972124,0.14029184637789446,0.2975382352080146,0.052492694784974515
1962-01-01,0.03165452362907837,-0.22685265199538454,0.042905036758032325,-0.05754397385882461,0.03473623287712293
1963-01-01,0.09988651362328149,0.32854830628996246,0.10179694123891551,0.22862564570015498,0.046215474660502714
1964-01-01,0.10692759413850897,0.26402114543823074,0.11047700633468789,0.20005303634139932,0.0470254957920906
1965-01-01,0.06093519494933962,0.20975078846849685,0.05897165739743977,0.13709716972549266,0.02385668571787173
1966-01-01,0.020974476251194713,-0.1868910719655644,0.029853101054731518,-0.06064836685393028,-0.0013504582255165363
1967-01-01,0.06557738263570928,0.31425742252120503,0.05151398492522963,0.1929516935272012,0.03256512148411154
1968-01-01,0.1237639248055101,0.2434546233135254,0.10683498905533974,0.16562392952511737,0.16272995644256505
1969-01-01,-0.03843263184940071,-0.2763714056450971,-0.08814337310870211,-0.21958181437116078,0.1413520206293164
1970-01-01,0.1345611106227922,0.04413992927262395,0.19725378921132256,0.15753160365994193,0.11170159497805597
1971-01-01,0.21708076964819156,0.22419484414440857,0.21478791855698248,0.23197355347627438,0.2130919038636644
1972-01-01,0.26352233994216645,0.32427477837763563,0.20984499884096444,0.24045113127797943,0.19879005663455465
1973-01-01,0.2511994147564364,-0.433047835824611,0.15900904947443192,-0.23137215982357817,0.19046770448496025
1974-01-01,0.3202311128543897,-0.7993154533513934,0.2156173543945125,-0.3263408988996162,0.40632014600191385
1975-01-01,0.2314317259113595,0.4726830674475308,0.2207701105677625,0.36781387537888344,0.2549711273912686
1976-01-01,0.1749216947852515,0.33463794621428955,0.2217289421392398,0.31103100838716263,0.2032226871805193
1977-01-01,0.09614764448224725,-0.13009599303273006,0.0489606159439131,-0.0729016747362921,0.16186107202804598
1978-01-01,0.16811308420302204,0.1401730847971532,0.10343856817120783,0.0671377660208768,0.08458158573383097
1979-01-01,0.3363299382837956,0.28224854308621605,0.251290361195093,0.18397070093032242,0.28878697934771097
1980-01-01,0.48043617143472017,0.40405616830523866,0.3687481558481729,0.2701551521992837,0.45515783119285697
1981-01-01,0.03493048530556254,-0.04763125491200892,0.0184622900033982,-0.032982902699527125,0.16956805467704372
1982-01-01,0.3324348924027162,0.2835643182834952,0.44347386282044493,0.4199258340367533,0.1292313355663518
1983-01-01,0.13835398817743635,0.33912459634130954,0.11543085680862641,0.23510380287003688,0.1363270418036428
1984-01-01,0.09720719868247787,0.08673106224664331,0.1434285227780251,0.15388359981951075,0.12205344946430369
1985-01-01,0.30197772477457907,0.4155226123139953,0.37722128529731286,0.4295125620004056,0.328633152739628
1986-01-01,0.2669551483741143,0.348649472569741,0.3053149740994265,0.3568267337342807,0.20036525500648536
1987-01-01,0.12438831441205561,0.00966381131543326,0.05651861403432589,-0.027233165139055753,0.1763997821938018
1988-01-01,0.10504081034103767,0.2910876953464086,0.12278406411272003,0.23112601034681157,0.15124541742261582
1989-01-01,0.2571150013874484,0.4088177769707333,0.29134489780799855,0.3706520137294391,0.21429790767815474
1990-01-01,0.10743504649728776,-0.04605494958643024,0.10186916659211047,0.02218046994073375,0.1310236379253861
1991-01-01,0.18754489661958043,0.3268116968759355,0.2450605258232797,0.31655288877732296,0.24384081436680952
1992-01-01,0.10281400659677876,0.24798909954871956,0.12157360584341095,0.2034495100597681,0.09265098917166505
1993-01-01,0.1596345451731257,0.17119591576983192,0.19008435160732218,0.20502328837942355,0.16957308460541046
1994-01-01,-0.03403406064644683,0.010264650559891557,-0.07966929436005446,-0.06281736166877636,-0.1456047528319233
1995-01-01,0.33845974551491315,0.4750211981809616,0.38297333822814006,0.4544668981416702,0.1877282417230769
1996-01-01,0.14932461815023848,0.34278721148965796,0.12424628354492759,0.23182793287848655,0.1653146482740768
1997-01-01,0.1760330522889205,0.42212595528809027,0.2142204343732427,0.3567231349029598,0.16103389361625559
1998-01-01,0.13534753914989645,0.363358925105293,0.19670494898628782,0.3172949494906518,0.17297395808685057
1999-01-01,0.11610712697082971,0.32199108664246856,0.06508791147277995,0.1770647464638887,0.1060544872969013
2000-01-01,0.27293117960329766,-0.12463486403512591,0.26711801049483747,0.10028166755511189,0.16350421692041073
2001-01-01,-0.02896644073188565,-0.31499537975148545,-0.0019325578634556521,-0.11908033074573805,0.16034244978988946
2002-01-01,0.1398598536766045,-0.565172496354327,0.1561380222358505,-0.07912162730493916,0.12658015118895738
2003-01-01,0.2030223602691077,0.3292950806181442,0.16439161487106324,0.23228655962432918,0.13187385899027057
2004-01-01,0.20893709188635975,0.21362769269284065,0.17792720694305356,0.17392589799664662,0.2056347443682672
2005-01-01,0.18588463157685425,0.1280890639213307,0.1487284769447723,0.11547720916983967,0.22876565667954848
2006-01-01,0.23098207690656122,0.23319038545597787,0.17809986668350955,0.15897103268295595,0.20051459667756621
2007-01-01,0.1736346424435639,0.11652792575844732,0.1735584220292858,0.13969839843355078,0.1476336246276697
2008-01-01,0.23050550670038514,-1.6684517220196486,0.22617824695448344,-0.19553203290499083,0.14281610717731733
2009-01-01,0.021189421697871677,0.3997065721527854,0.001124247308901162,0.23378649058091322,-0.03606569562456378
2010-01-01,0.249643093005902,0.22856632753157977,0.22161029558746814,0.20430951905520256,0.20597018302784229
2011-01-01,0.2841615138232533,0.04395389428564575,0.27044331525981696,0.17974332970026996,0.24294097449468663
2011-01-01,0.09535082333307432,0.26826706007176937,0.09913004425951472,0.19606305468460342,0.0908229857208587
2011-01-01,0.07764094779942139,0.4041375919278006,0.050881917099611915,0.2453593687209929,0.13116967932368911
2011-01-01,0.1878169187722432,0.2544202576479666,0.20024640173283484,0.26604408287985654,0.10288920519562696
2011-01-01,-0.048082431199655336,0.040766681217158554,-0.02140268568909243,0.02242970098282828,0.059652269447500815
