,GLD_LNG,OIL_LNG,EQ_LNG,US10YB_LNG,RE_LNG,LTB_LNG
1945-01-01,3.3381134550606015,3.6066658663731777,97.43524147423184,10.32502158326886,45.19608547133827,11.588282266434394
1946-01-01,3.3381134550606015,4.817142570702233,81.39838610893264,10.710457135070488,75.35107581331661,11.562182484817978
1947-01-01,3.3381134550606015,9.02197196605607,89.55461700570127,10.86985089708727,119.12823838781554,10.893187070263526
1948-01-01,3.3381134550606015,16.367614757978004,103.01297080115998,11.605515337078,134.01262545170886,11.591926083272705
1949-01-01,2.7824188002186068,15.62087011307053,139.54118592795908,12.150233221977171,145.6968040508706,13.063710178281267
1950-01-01,3.3398236098974987,15.25404401450241,229.6246797212379,12.221351959289139,170.00756943970893,13.044405716441734
1951-01-01,3.3398236098974987,15.498101090225191,362.5774445135844,12.582873966130238,208.0730838809141,12.090397822218389
1952-01-01,3.316777014409456,15.498101090225191,498.4715074947659,12.92028796788126,247.21760422455554,12.364004142182894
1953-01-01,3.3629490708960987,17.39007659676255,507.702100945142,14.228022084715981,332.69546934860034,13.27017231710663
1954-01-01,3.4016696711873995,18.711959002754003,1097.0622876637588,15.183795825574359,367.2536549367399,15.098714602920316
1955-01-01,3.3997283548976402,18.57758178421387,1981.8668385937767,14.769540957944793,403.53774100355236,14.733501129753698
1956-01-01,3.3919686180463366,18.846814839260983,2234.932827635296,14.042430136275371,443.73494772823705,13.093196743588228
1957-01-01,3.3842177469522072,23.116873708097305,1838.4035411071575,16.118634156659567,512.938788653418,15.200344370936172
1958-01-01,3.413328922622574,21.935320447081068,3447.6775194795505,15.392891792273096,578.2355534068,13.679684215245553
1959-01-01,3.413328922622574,20.36126106837296,4467.302486797176,14.405582928189155,633.7647221446389,12.987246404445484
1960-01-01,3.4464722666977403,20.081380819955495,4420.528250089364,18.40942460655878,704.6719940474817,16.622930486977044
1961-01-01,3.4425646978237574,20.22107602671998,7452.558631051924,19.101280796024728,783.623295523703,16.997841456353452
1962-01-01,3.4386593453836483,20.361255442413356,6074.534393986473,21.458350965976337,882.8745011129201,19.704792447675427
1963-01-01,3.4113837601442705,20.22107417077731,9046.867334034168,22.02630393514882,993.9925599157048,19.459335978419208
1964-01-01,3.4133283984916853,20.08137712091247,12292.292472992922,23.594400060966276,1130.5468362358956,21.464315398737938
1965-01-01,3.417219335374099,19.80343383700324,15554.956960110605,23.779814731030022,1281.3902161201156,21.25569345036621
1966-01-01,3.4191656360401104,20.08136961938419,13105.631449586232,26.075856497295398,1461.9585931669249,23.167180302229998
1967-01-01,3.3842166397949534,20.64304405832589,19111.590675879645,23.997932391027398,1662.046906519314,20.857400255222576
1968-01-01,4.281015588360235,20.926790163193257,25261.658143690453,24.705673306986245,1946.5109216773453,20.807727009050218
1969-01-01,4.720805477261511,23.116430949410148,19791.776932465138,21.173056333002908,2440.9435962812186,18.56745155440936
1970-01-01,3.5941243246742136,24.482552060125883,20705.72622354018,31.599738958555747,3143.9046494716054,24.211214932407344
1971-01-01,4.570475656545739,27.822427150276763,26689.3382538244,39.55721933909578,3863.5940298861947,33.687997464137545
1972-01-01,9.44896826522156,27.822427150276763,39497.32435613881,40.70701485000338,4626.243480304953,37.53258240550084
1973-01-01,26.233400778231577,36.632218434743216,27561.76267704286,42.42760664426268,5345.958969395226,34.710032419617605
1974-01-01,65.54162253434366,114.1138447692329,15317.915835808208,44.579382157600314,6855.793687497815,36.505960871251546
1975-01-01,71.51031703047646,142.23135023652836,29048.78430885903,48.39042829135216,9256.203100790768,41.41274599572167
1976-01-01,42.990839520497204,162.1680232035208,43658.61284665249,66.37807900460224,11800.95826439593,57.01285884366509
1977-01-01,60.38098169885671,177.5642894540014,38632.6587437963,64.87177691936176,16270.8226380359,58.62670248592141
1978-01-01,103.30201405854643,195.82809543511476,44930.739036910054,60.2791026216364,23247.37865016893,55.201354367075126
1979-01-01,258.3971248363086,386.0927913723303,62599.30036268361,59.016826872643065,32824.21503565672,53.46027721551231
1980-01-01,1041.7975696563362,1125.1879258218414,105042.28256702234,51.85477002698335,42002.66322641576,50.15188264550028
1981-01-01,582.6500029586313,2435.0356479496895,100266.46501283783,50.718159629072844,51105.338161195614,50.085035667572825
1982-01-01,389.22418126621255,1962.2325471550448,139951.80247415992,130.54871996419212,60404.61912572366,93.06874922105465
1983-01-01,494.91627680493883,1654.6658064011428,211767.30394200905,126.87697543407296,72382.02939939988,95.4461980035408
1984-01-01,358.7328775368555,1615.7255870093513,231878.36045646676,165.23001057934994,87712.34026735261,126.19580906763075
1985-01-01,276.59674747593226,1399.9227633663372,396727.6841534827,323.7483386668543,108111.71355367579,211.0336931048395
1986-01-01,372.7237175815331,376.89993886157015,609084.7668749223,512.078417711015,137388.62420436088,334.79128808117355
1987-01-01,549.8488370463991,571.0587521765088,615028.2841667711,460.60900304403833,172992.97133968706,314.2620702399269
1988-01-01,525.5212518140974,381.0063788890503,867566.1010955354,514.1808809366784,213047.14179288415,362.9366803058917
1989-01-01,399.4348299906621,605.4631880129484,1467510.4685156627,756.7800469396935,261765.14373503532,507.5229444171761
1990-01-01,404.7149932691139,965.5001363821427,1402899.980632785,858.1470792502216,308788.7078527789,564.1395432650326
1991-01-01,360.80407781382166,658.2641183105316,2083963.690578947,1278.0277491355494,356269.0853935299,772.9791602821156
1992-01-01,325.2731267096246,615.2111373184783,2771188.1427895934,1452.4286936963776,418026.17484247795,889.9363339998702
1993-01-01,356.1495259101923,488.57901584111454,3343598.560284265,1942.335352841174,486134.5967348131,1185.8606726600965
1994-01-01,405.7306650323584,418.5859909077397,3378275.3765193284,1591.1828596388973,567914.6706485824,1012.9065206273788
1995-01-01,405.28701799382134,514.247457611409,6435070.072951534,2837.550822061898,669407.3872775025,1689.0752379308426
1996-01-01,413.8216512233439,819.6907466145482,9791455.956810705,2753.627929422927,795039.1982582338,1644.8936927061357
1997-01-01,301.46838092583084,714.0839137553226,16943927.567628287,3505.883423227257,942155.7855249222,2151.746094743523
1998-01-01,238.18452431740818,283.97670292931787,26614568.60984168,4751.603281126242,1152908.5079419056,2703.140871586853
1999-01-01,214.1171815689078,581.6050798942161,39254009.91860907,3933.433138678812,1402665.0043763155,2225.464667287961
2000-01-01,214.31677791291136,1713.1467599395703,34903781.817476146,5671.4452067709235,1750796.8137785364,3222.2353831581872
2001-01-01,202.10204925501748,1144.3501805636874,26542893.11957296,6325.612418618607,2223775.1986923157,3451.723389936491
2002-01-01,263.9008321820925,1215.6348429498396,16958445.910209596,8687.478463640402,2759403.3764300337,4636.5727041251475
2003-01-01,363.20653602669984,1821.9740938330203,25284510.997532703,8679.69089617685,3406924.589982557,4825.984946056555
2004-01-01,461.723405315447,3242.1442450580844,32153358.863967016,9503.362247950185,4431499.0181776015,5515.344139411874
2005-01-01,544.0122924380132,6059.994672472806,36876884.47695536,10018.641980963168,5938029.987407271,6385.844928120347
2006-01-01,1001.2393502757513,8539.564687187816,48091317.293777145,10336.341386120432,7362532.827563053,6392.813197210896
2007-01-01,1329.426251049202,10605.165707314807,54434450.95314743,12782.519960089676,8154554.130107312,7540.782977618201
2008-01-01,2089.849674264641,21185.47784408595,20399263.926703896,19220.494561624415,8056166.1132007,11720.687851076551
2009-01-01,2598.647259267559,7599.095235410091,33982154.360510744,15556.685007638067,7919552.556673772,8423.413045665715
2010-01-01,4120.521757345756,13353.61341976849,44050649.55458242,18398.45718898663,8045855.419683911,10211.892478811224
2011-01-01,6784.991505361474,21919.713647630255,46075863.17363634,25519.630742641617,8267032.7574714525,16039.585135059655
2011-01-01,6784.991505361474,21919.713647630255,46075863.17363634,25519.630742641617,8267032.7574714525,16039.585135059655
2011-01-01,6784.991505361474,21919.713647630255,46075863.17363634,25519.630742641617,8267032.7574714525,16039.585135059655
2011-01-01,6784.991505361474,21919.713647630255,46075863.17363634,25519.630742641617,8267032.7574714525,16039.585135059655
2011-01-01,6784.991505361474,21919.713647630255,46075863.17363634,25519.630742641617,8267032.7574714525,16039.585135059655
