,GLD,COM,SP500,US20YB,ITB
1973-07-09,10.35873742368324,5.341931367128752,1.617998310530096,1.4339242025581551,1.4497646506275088
1973-07-10,10.152384797227327,5.27479720988843,1.6615909564031173,1.4345763577514217,1.4504156816174378
1973-07-11,9.215687868689812,5.585880746399978,1.7346514616152957,1.4298839918099109,1.449714168297149
1973-07-12,9.44728473048793,5.70088620836365,1.724676349887383,1.4252047654665043,1.4436173532052259
1973-07-13,9.44653494598551,5.8436742273289255,1.6784389864130072,1.4258550009244984,1.4388910948951426
1973-07-16,9.328193499670476,6.094726049242891,1.729260471125082,1.4265055330459353,1.4382048528872826
1973-07-17,9.48324763031309,5.899025935537218,1.7307597989313004,1.4060078543821541,1.4335083427037356
1973-07-18,9.325422567093627,6.048482027117901,1.7512500093227374,1.3857580319944012,1.4168947942387695
1973-07-19,9.207871315563999,6.380730479189703,1.75769792794423,1.3760606155956148,1.4057082715184612
1973-07-20,8.74287811285412,6.570453702083343,1.777024119661881,1.3766983008065485,1.4103017915727099
1973-07-23,9.119032428158388,6.936467683992943,1.7894883803403232,1.367106477646263,1.40442658080544
1973-07-24,9.310693345809083,7.124841859894168,1.8099841254169902,1.3626456342858853,1.3972765447061575
1973-07-25,9.19332776290558,7.504343409661602,1.860052723215049,1.3035194807824428,1.3798705026830482
1973-07-26,9.269852988868513,7.665324020168115,1.8670304048970408,1.270212127874685,1.3703094241373095
1973-07-27,9.16051649809624,7.404633874153154,1.8580441459841543,1.2566149474476656,1.3684441565235888
1973-07-30,8.419545715555426,7.785963610316059,1.846367754331748,1.2248299189978618,1.360270248961163
1973-07-31,8.596131091653188,8.172895696386204,1.8114064448405354,1.1585540833949972,1.3521492396427928
1973-08-01,8.864077955641026,8.218648140239683,1.7647305603829575,1.1632361286557273,1.3628943736697947
1973-08-02,8.673971082270045,8.339375242822033,1.7593042730039168,1.1552094528509456,1.3485149995525558
1973-08-03,8.66578896034853,8.52312155098062,1.7532271791937741,1.1514963507906015,1.3392300607267182
1973-08-06,8.635141686924603,8.77322360385539,1.760990809971555,1.139308031891776,1.3312658730779294
1973-08-07,8.522311660986503,8.896329280787798,1.7549112317459374,1.1569136746744153,1.351805791224958
1973-08-08,8.521635287045155,9.067095913098866,1.7218313396119924,1.1617665372518242,1.3474901879149341
1973-08-09,7.66693887265775,9.441240572780176,1.7236521744178126,1.1709919098052126,1.3544327371174718
1973-08-10,7.455313719225694,9.948588669347942,1.6960961036897273,1.1890570286824604,1.370242307097903
1973-08-13,6.934583861203071,10.424704374584762,1.6616413911564536,1.1852264389540024,1.3747286137590369
1973-08-14,6.198800509710743,10.607599811419702,1.6294655189597345,1.203541395892824,1.388212841834384
1973-08-15,5.472749194223715,10.109912168680609,1.6388551243268374,1.2587549735798633,1.4109320045794822
1973-08-16,5.88646884212596,9.609101400445983,1.6158151000388878,1.2826789636189357,1.4287019247479897
1973-08-17,6.683127651097014,9.73220748159916,1.6163186224861583,1.2549823277855419,1.4174626243132642
1973-08-20,7.302009075217862,9.742417657651297,1.5940728921718208,1.264939446496308,1.4220958500038428
1973-08-21,6.722715544726761,9.73395292296181,1.5713553803355857,1.260851612315705,1.41749151557272
1973-08-22,6.7874510788325155,9.229624320765065,1.5600167149369806,1.2994947448231249,1.444777262417906
1973-08-23,6.655753917285671,9.1161105320982,1.602722524858725,1.339108846696319,1.4670534465700926
1973-08-24,6.395488944612252,9.383632912786007,1.5934737248803321,1.3248340588841288,1.4568084793820708
1973-08-27,6.394981366124584,8.950738328106999,1.6184362367652667,1.3107052065509586,1.4466362242929562
1973-08-28,6.585368794073896,8.470228183910175,1.6372701042776403,1.3559592964884977,1.4594894762936736
1973-08-29,7.036783219860018,8.823558534746228,1.669243562089695,1.366595205659193,1.454723471428616
1973-08-30,7.069574428507745,8.356193873344331,1.6642972811306063,1.3723245166589275,1.452681163018372
1973-08-31,6.835032164413026,8.504308661957966,1.6760210855483442,1.3729644057441777,1.4614955657381208
1973-09-03,7.0316540909009015,8.503633716826064,1.6760210855483442,1.3994017317487313,1.4614955657381208
1973-09-04,6.897794523762338,8.011271276736686,1.6842481415612915,1.4422231871802238,1.4758371006862636
1973-09-05,7.095269889047127,7.56145173432347,1.6883044471808146,1.4374513575719723,1.4765008998959201
1973-09-06,7.225232963744378,7.640466164200156,1.7046276478302,1.438109243516242,1.4799228387068677
1973-09-07,7.025412631476659,8.092850884567444,1.6918474760413014,1.4280733865390747,1.4627414132121168
1973-09-10,6.991559264583614,7.976956379757522,1.6623205345971388,1.391838125032293,1.4498042299253475
1973-09-11,6.625649738023088,8.187820361819076,1.642019957886529,1.3768876386711872,1.450478167829249
1973-09-12,6.625123892805785,7.817380198276477,1.6367989952310065,1.3621820068541928,1.4471056933538342
1973-09-13,6.508254450229053,7.908411814980546,1.6461983864637602,1.362820095338502,1.4572447673547502
1973-09-14,6.302753529964884,8.073410514720736,1.6804697459835058,1.378766493999176,1.4825310432494927
1973-09-17,6.617390987929003,8.200259086657082,1.6710040081339144,1.3845379811136744,1.4998278139198895
1973-09-18,6.778265578361446,7.74491659078216,1.6586776323415515,1.3903474877723498,1.4962849192998164
1973-09-19,6.353065198999,7.8330297541926575,1.7259992032750477,1.4013865649216484,1.5067631212104755
1973-09-20,6.592776388034438,7.663760785183813,1.7545529629195342,1.4443508366337396,1.5130565710930932
1973-09-21,6.701703541067643,7.334889220880714,1.7688759554055793,1.471999761150545,1.5279163826560922
1973-09-24,6.6038103493102405,7.356595817233971,1.7740159273109846,1.5058568215147334,1.5314199909698198
1973-09-25,6.519530593923088,7.396379323933924,1.7966783091188248,1.5008890869547329,1.5277790645247789
1973-09-26,6.551018721149343,7.280082519209639,1.822475692381948,1.518470112124198,1.5312951200967346
1973-09-27,6.441422091624563,7.296510410559408,1.8307040904087255,1.5476967728740516,1.5434520170613795
1973-09-28,6.31367290040707,7.617026015634219,1.8087406574828802,1.5254259294667503,1.5397698570489764
1973-10-01,6.092744332449015,7.457501992065516,1.801257352816391,1.5034050742345648,1.5217832805289764
1973-10-02,6.018034454418738,7.141969320472761,1.8204237550334832,1.4928504178462871,1.5310023400291812
1973-10-03,5.999115460457624,7.41305448934026,1.819944542547714,1.4935250857318942,1.5230893059821538
1973-10-04,6.099903181715008,7.415799894988098,1.80741969457654,1.5166541641355382,1.5467175924434131
1973-10-05,5.978751436705062,7.632412492508806,1.8552916238967947,1.5173352325154519,1.5531412032454348
1973-10-08,6.54797353468587,7.7748208682799556,1.867980429624492,1.5523633115014623,1.5531412032454348
1973-10-09,6.0991818274221465,8.03165790608227,1.8644427324891149,1.54723054196138,1.545086404546989
1973-10-10,6.469280965013189,8.054309258255715,1.8334832567119903,1.5249376461754869,1.5457391026091905
1973-10-11,6.723088157633192,8.141494622385231,1.896121197418556,1.53131593586782,1.5551002301256152
1973-10-12,6.4957516052155375,7.842544827377333,1.9079187504915802,1.5036513169049956,1.5455882840143826
1973-10-15,6.463394149740444,7.379358125199947,1.860172118252421,1.476395423275719,1.53901317426351
1973-10-16,6.431120031337807,7.023792566834361,1.8647572838959916,1.4496515658480547,1.5411096279786087
1973-10-17,6.589011596201331,6.848282496030918,1.8571630860016821,1.4448731894194915,1.544653164070494
1973-10-18,6.492298708463552,7.028239537776533,1.8583667583954582,1.4617922671874821,1.5482025691739822
1973-10-19,6.364483471985537,6.874008431810939,1.8653141722299171,1.462460244394939,1.5416277940184682
1973-10-22,6.2379489785667825,6.769560897025715,1.8292882978409917,1.4522523973320103,1.5416277940184682
1973-10-23,6.20626415835819,6.9470683732603895,1.8489172594881083,1.4583444442904463,1.5408406658979674
1973-10-24,6.162218866774856,7.276376826158977,1.8662909105138583,1.4213881489666538,1.5487258644781017
1973-10-25,6.236122786092569,7.241909748543287,1.8739282736416787,1.4380146011922905,1.5493823325306488
1973-10-26,6.048544172129943,6.915465489457898,1.9036266307867356,1.438676871587441,1.5485892163475377
1973-10-29,6.048064128941678,6.525474469963821,1.895613731769216,1.444713571712717,1.5521489408702407
1973-10-30,5.863379125001064,6.565040710051615,1.833384709001635,1.4239780025386188,1.5455574065986395
1973-10-31,5.893137381188579,6.771345371584265,1.7983590797896056,1.435290181140087,1.5418790501796347
1973-11-01,5.8926696718726115,6.899176849888,1.778288129782185,1.4359522262907065,1.539656134042912
1973-11-02,5.983091506183463,6.688488138593279,1.7576707737483792,1.4100654561062478,1.5188572824629496
1973-11-05,5.982616657651226,6.972353264115915,1.7066412980661991,1.410720921539606,1.5223536283094852
1973-11-06,5.945513581554456,6.837924095292484,1.6883914504046669,1.411376691664447,1.5223536283094852
1973-11-07,5.9024433581086715,6.77178106514767,1.7152821383053494,1.4173019716570845,1.5330083039040996
1973-11-08,5.93229048987441,6.909961322429252,1.754704300789119,1.4179597848673016,1.5308091550591962
1973-11-09,6.04122666990835,6.779373219236793,1.6981628529004391,1.4080824733520538,1.5172294349943405
1973-11-12,5.887416581334425,7.131658263218492,1.6702897739863276,1.3878634154271265,1.4995618237784882
1973-11-13,5.826410338067318,7.359390876878447,1.6675983287005323,1.3833228328600113,1.4960300786729699
1973-11-14,5.115336637838403,7.474981608499056,1.6064249783295697,1.3995147360073839,1.509320547203597
1973-11-15,5.159974899909901,7.313052681888554,1.6056703748403849,1.415858513616711,1.5170419902879084
1973-11-16,5.159565378092448,7.5722911056489055,1.6510026151248784,1.4377264743352371,1.5376598138925666
1973-11-19,5.074341115438219,7.705293445061949,1.550107718344835,1.4383906743810173,1.5397476859453154
1973-11-20,5.017868322378965,7.7737530288741565,1.4868784859270845,1.4606520797791915,1.5548762277359454
1973-11-21,5.062073352838019,7.876954283780101,1.5199160299605954,1.4613226801304917,1.5540785514631146
1973-11-22,5.016874491667467,7.876329128678213,1.5199160299605954,1.4619935883612922,1.5540785514631146
1973-11-23,4.9886048020715625,7.981659228753967,1.510044537232787,1.473607659205044,1.562031494462755
1973-11-26,5.01600055126205,7.488054662012218,1.423063725219379,1.4687938975894659,1.5612306232931603
1973-11-27,5.104775799113752,7.400865763465198,1.3970178126955357,1.4694671821350278,1.5575144759636106
1973-11-28,5.829608629637309,7.810360237412976,1.45383884642151,1.4701407753093771,1.558179158493731
1973-11-29,6.338674737112663,7.671314779563515,1.4435993248947419,1.4818195382058954,1.5632247694667527
1973-11-30,6.182046674164139,7.4507416550420995,1.4034301304581285,1.471481682958905,1.5536805437239514
1973-12-03,6.150722885044622,7.434024719778228,1.343063184617961,1.466666180444806,1.5528898892342355
1973-12-04,6.18098834685992,7.8811105731733955,1.3340884850228596,1.434828146164021,1.5463108533618646
1973-12-05,6.673743745095843,7.553344649320826,1.2932146609217374,1.4354930650481683,1.5455338219571808
1973-12-06,6.705222446179682,7.988877525953665,1.356537746355413,1.4415185293456532,1.5505466914216637
1973-12-07,6.9934319221064385,8.181018416228413,1.4164845090329903,1.4692694686692624,1.5745785006806714
1973-12-10,6.829096280751814,8.254322398725394,1.4586419180041592,1.459014062286187,1.5678767171218968
1973-12-11,6.731458133333,8.481991597479373,1.4016399799466492,1.4761016076597002,1.574425273392154
1973-12-12,6.698792825548429,8.32164789396253,1.3294326929462004,1.4767782420069333,1.5706728264655347
1973-12-13,6.685440519198727,8.313480772330351,1.295512308141122,1.4774551865184786,1.5742824572330638
1973-12-14,6.678506250023094,8.024217494401626,1.3209327938984385,1.4836529616048018,1.5793745038794318
1973-12-17,6.985181097243761,8.431362713298725,1.3055357503947902,1.4843319928808671,1.5741331895642918
1973-12-18,7.213649048848772,8.176456317926945,1.36145399158843,1.468482392290446,1.5747992926394518
1973-12-19,7.113348669984722,8.46479642182213,1.3636452650914368,1.458213974300481,1.5784172877400355
1973-12-20,7.28442872678103,8.45656068047451,1.3557711643423687,1.4318957965913865,1.576129730907784
1973-12-21,7.036694372949464,8.624224423683629,1.3266983271986625,1.4325614098044268,1.5591803939681166
1973-12-24,7.036135905142086,8.62353996142778,1.3084385416209436,1.4332273324261215,1.5591803939681166
1973-12-25,7.035577481657551,8.622855553494333,1.3084385416209436,1.407407018086647,1.5591803939681166
1973-12-26,7.035019102492339,8.458832557563861,1.3883338392610305,1.4027889252996042,1.5642280327655327
1973-12-27,7.237898820047096,8.758507604197492,1.4462279936330686,1.4086824857544704,1.5692937803609088
1973-12-28,7.769767515222478,8.983395260081059,1.440194628285483,1.4093423565115988,1.5670305958614885
1973-12-31,7.7002394034573385,9.044982256442289,1.4403756895711848,1.4100025363727444,1.5633091009623943
1974-01-01,7.699628273345954,9.04426440070765,1.4403756895711848,1.3949835255990175,1.5633091009623943
1974-01-02,8.041985043556377,9.41076556140081,1.4441003184330654,1.40084043934403,1.568376390146296
1974-01-03,8.952421349086542,9.464201227021094,1.5066699212069818,1.401498644026828,1.5690490973598619
1974-01-04,8.58253882506034,9.658945222938215,1.47937590745567,1.3814157583264075,1.5653241821336532
1974-01-07,8.733633094617979,10.172052497977162,1.4544276587096232,1.3666678941123298,1.5645342599645533
1974-01-08,9.782725563178507,10.239139833923542,1.396473346099462,1.372408959406945,1.5652098256979141
1974-01-09,9.281258477957385,10.123140687892983,1.3179088132761343,1.362879446024726,1.560040992056582
1974-01-10,8.79302142483482,10.554561867112593,1.288743100044059,1.3584541053765213,1.5534386257357697
1974-01-11,8.974751396382343,10.35418913781972,1.324071280984114,1.3540504653056047,1.5512150563456568
1974-01-14,9.26889747662429,10.770863780280427,1.317180267320088,1.349662535592238,1.5577058139076523
1974-01-15,9.567762576357582,10.794984207724358,1.3399171470000804,1.3503073244646513,1.5554771888584995
1974-01-16,9.49091764303303,10.67763993760928,1.3807632384278559,1.3711851739834768,1.5605261236405858
1974-01-17,9.982707027774415,10.6626649060566,1.4277039525596662,1.371836318962607,1.5597484639230061
1974-01-18,9.896459669823688,10.499754061828314,1.376527704605426,1.3623091642505025,1.5531565646119219
1974-01-21,12.030432242668445,10.85304020834131,1.371809018718236,1.3629580447537,1.545151516273744
1974-01-22,11.689994349663829,10.536070888710581,1.4047731368159837,1.3585433400692803,1.541510572715336
1974-01-23,11.228995238358454,10.091965034662278,1.4197932428270592,1.3591913993149884,1.545080073034928
1974-01-24,10.941231907134227,10.153749914728683,1.412367316552376,1.3598397677012115,1.545768355447806
1974-01-25,11.450010586929361,10.746547055572476,1.4067118645352064,1.3655572324805274,1.5536889107819187
1974-01-28,11.672476339923959,11.288726461374656,1.3908778604519585,1.3611352865791582,1.5558243130594893
1974-01-29,11.546263981464653,11.081874219993487,1.388451688364394,1.3668593810515752,1.5608759439787148
1974-01-30,10.997107738806195,11.144794298418745,1.418710594683916,1.372602300152438,1.5703318561914494
1974-01-31,10.599139684090465,11.103563514513068,1.4042735525242316,1.3783688401602936,1.5798378038438965
1974-02-01,10.399440327104397,11.077945051650486,1.3678083290072163,1.389313226731465,1.5879152565735766
1974-02-04,10.438006794118335,10.539242951332692,1.3094402356509662,1.4003360157464595,1.5885929128950071
1974-02-05,11.423757472952381,10.95747748280572,1.301195268330222,1.4114461949387493,1.5937370080327684
1974-02-06,11.381609823826484,10.725869997892454,1.3083675552549412,1.4016369417732564,1.5869729781048334
1974-02-07,11.010238208929898,10.696768231355122,1.309386084337377,1.4075265104920232,1.5921137158874397
1974-02-08,11.899898353281714,10.83076790387035,1.2820558889150424,1.402958217207824,1.5942815015904843
1974-02-11,12.403543246372243,11.062101634593734,1.2355763473938712,1.4036204318881884,1.5979464280299993
1974-02-12,12.960503690091024,11.095071168118416,1.2431102930777762,1.4095183398611502,1.5979464280299993
1974-02-13,12.608598498244652,11.201625274915743,1.2441052260915113,1.4154368391700445,1.6046169090759526
1974-02-14,12.650852013073708,11.56959243444377,1.2431858540316434,1.405598636356601,1.6022895942758226
1974-02-15,13.169746005134192,11.827340385881033,1.2791730682337004,1.406262097349437,1.599967469133638
1974-02-18,13.345475901360153,11.82640170807263,1.2791730682337004,1.4016981846969592,1.599967469133638
1974-02-19,12.988537379236472,11.91381054426022,1.2749127020523534,1.3867738388303628,1.5991477566082317
1974-02-20,13.206907512180395,12.075921152048894,1.3113482843966966,1.3719916835839812,1.5938489818457615
1974-02-21,13.604057561365172,12.076160931960603,1.346890792001877,1.3828950713796102,1.593037441954349
1974-02-22,14.86011850699054,12.642526864192295,1.3661247416095585,1.3886988757987613,1.5922294377631416
1974-02-25,16.359014186839286,12.72118461365212,1.3557048626291086,1.3688279254546725,1.5766059900601799
1974-02-26,18.470141107737636,12.389491193146679,1.3832734763346322,1.3542311867623744,1.5743360421057144
1974-02-27,18.624981072107257,11.640074066767209,1.394691029331249,1.3398124494790251,1.5720854038774388
1974-02-28,16.844712571894927,10.91996342328285,1.3893719210034843,1.3108093535462582,1.5610661940132602
1974-03-01,17.41977293429281,11.117605353144933,1.3693350395001858,1.3016671347576723,1.5588412879401579
1974-03-04,16.57973545117758,10.97095973712759,1.3692263621160985,1.3120132020812891,1.5595379409700851
1974-03-05,14.952472288938148,10.566501813427632,1.4204296703920616,1.337211251706687,1.5689929307654038
1974-03-06,14.624200253467707,10.217212501888602,1.4395830259128124,1.3427973303453373,1.5711492501115973
1974-03-07,15.31612966205999,10.453403769555145,1.4089080927305466,1.328544327145737,1.560147599610698
1974-03-08,16.827618260367863,10.19340802683306,1.4332129972760332,1.314412971701481,1.5564740161292978
1974-03-11,15.539464868139797,10.389185788767056,1.465345751474792,1.3150522027927913,1.557174084057715
1974-03-12,15.44318897869535,10.574614927782859,1.4732320976320656,1.2962708567498293,1.5520732759348321
1974-03-13,15.441963328776406,10.309270497545707,1.490648225930127,1.3017201321360434,1.5556737401362133
1974-03-14,15.440737776131265,9.92696485060537,1.4878398787982892,1.2783825300394338,1.544810024919477
1974-03-15,15.534240773366509,9.70681750451846,1.4766730214036754,1.2460577594379396,1.5311617933883495
1974-03-18,15.342986603250841,9.87902453267362,1.4399663422971396,1.2559347839492851,1.530437065077655
1974-03-19,16.285952696870655,9.697806612384449,1.4157669523789138,1.2426483799541468,1.5212024252039729
1974-03-20,17.500029765186408,9.576081962058383,1.4255559887016798,1.229471739456548,1.4994073890803596
1974-03-21,18.153318246445778,9.399828700292773,1.4187218576469092,1.2255164004987522,1.487595899918511
1974-03-22,17.63907190672032,9.444917515508472,1.416568802169984,1.2080551154533705,1.4841726135350664
1974-03-25,18.092547760207985,8.879125748317852,1.4272332508788468,1.2131425128737172,1.4931902794805127
1974-03-26,17.57930002589141,9.02631692861241,1.4361826465231011,1.2227760879661735,1.4980756168627765
1974-03-27,17.8502957189302,8.601500381899777,1.3961868894951384,1.218860694714703,1.4877095473908626
1974-03-28,17.218629407738156,8.500624643298643,1.3449062847182651,1.2014992805756113,1.491199348631815
1974-03-29,17.317080991342788,8.50445442822997,1.320970876129629,1.1976334619433646,1.4891604019592595
1974-04-01,17.315706619835538,8.026721076679525,1.3003443799738286,1.189382946751736,1.484367642507549
1974-04-02,17.714695516245524,7.616301999433794,1.3030300646299797,1.1855763330706768,1.4795943446491209
1974-04-03,18.62433107172258,8.113637354736529,1.3302855076668885,1.1514710358377034,1.4625789071952389
1974-04-04,18.228577417771366,8.160355924947359,1.330179929451994,1.1434654900489798,1.451138207313972
1974-04-05,17.744730289379667,8.357039497102317,1.292846808049503,1.1525551167049986,1.4586119478866042
1974-04-08,16.376395535759354,8.392545320647296,1.2654999538062564,1.1574148812054657,1.459351506093709
1974-04-09,16.034933303281015,8.36357888869713,1.2813506747980874,1.1709273814162287,1.4709435011588483
1974-04-10,18.004971830259983,8.721248003648363,1.275437893863388,1.1715252485953773,1.4730385830567387
1974-04-11,16.681143803262156,8.764069740584144,1.2676067697784357,1.1721234210412483,1.4847376284145561
1974-04-12,16.67981990296031,8.763374179493622,1.2676067697784357,1.190209737941972,1.4847376284145561
1974-04-15,16.678496107729917,9.2140460754264,1.265579712071872,1.1908140570751344,1.4676839317244426
1974-04-16,17.3619200583492,9.002776357371506,1.3097505247641104,1.1958397828733394,1.4684239031530884
1974-04-17,16.662074079861448,9.04676231604667,1.329224227365241,1.1876131319350347,1.4569692562631724
1974-04-18,16.36757736904388,9.065100435042906,1.340951533530035,1.1838146887494085,1.4631173371583153
1974-04-19,17.141074916815196,9.09737497875133,1.3117001678227318,1.1800347325520941,1.461152726235552
1974-04-22,17.258612143524818,9.043977428543023,1.3012422940279846,1.1461008132143349,1.4605437784398767
1974-04-23,17.416307962112224,8.722485502941923,1.257383416503315,1.1339134258553158,1.4626413840305512
1974-04-24,16.735849487568043,8.819869701316064,1.2159233646465464,1.1136495771169703,1.451248283800171
1974-04-25,16.930262175224374,8.970145262868487,1.1961673351183932,1.0937269673025194,1.4426117335844595
1974-04-26,16.239896205794263,8.93201288802646,1.2123649561749346,1.0741738807327914,1.4313939085402316
1974-04-29,15.901280104251141,8.48937076202282,1.2074289564697966,1.0867180661984313,1.430818904909376
1974-04-30,16.233778100081842,8.634751764968856,1.2156509190336766,1.0993799633665229,1.438197744831958
1974-05-01,16.502249815856423,8.450080954839768,1.2669750335030965,1.1245560436906847,1.4336459631924088
1974-05-02,16.61749514456147,8.580681431069623,1.263302302799439,1.0762835880934507,1.4146589779936367
1974-05-03,16.469981323794183,8.33649866263676,1.2412531739592652,1.0727228136647378,1.4062801375323568
1974-05-06,16.01265702647328,7.714660981882265,1.2365317993914875,1.081249699133589,1.3889880470903833
1974-05-07,15.169621653598885,7.846945537207734,1.245661402329539,1.1019516460982333,1.40260823560673
1974-05-08,14.889222224815375,8.272318953096976,1.2504656466959623,1.098446330831359,1.4020753108675776
1974-05-09,15.07242719345071,8.047648081548017,1.2863902940857934,1.1236528325747515,1.4394812223370148
1974-05-10,16.091518348319248,8.196712784123257,1.2450506999186544,1.1325238852162627,1.4575133135556666
1974-05-13,15.994458396377006,8.394557100329484,1.222901217938623,1.120607607955435,1.4488604560968836
1974-05-14,15.802210387199043,8.285548466194593,1.2236134406697534,1.1211917530978501,1.4536395231932342
1974-05-15,15.421323561542769,8.301109110599358,1.2170399068941378,1.1217762027407372,1.4517096849795499
1974-05-16,15.373226323079123,8.605922056670792,1.197298555931357,1.1140873980534287,1.4404337056153333
1974-05-17,15.680874699822894,8.283255578902812,1.1569020789617486,1.1023519972001,1.4411937904724539
1974-05-20,15.367714052688294,7.807150260421407,1.1476295920603248,1.1029305478146254,1.452642598675227
1974-05-21,14.6179908164562,7.6378098375200745,1.1488447912899578,1.107595153894978,1.4614670201975184
1974-05-22,14.972588313270363,7.574511730862651,1.1273211964159306,1.1288195779240873,1.4744271583670767
1974-05-23,14.796012110050693,7.491767705437721,1.1324095858492074,1.1377457624748768,1.4806380990172923
1974-05-24,14.675552144348528,7.405283513060289,1.1657899716995417,1.1383364118675359,1.466389445411891
1974-05-27,14.674387417987864,7.404695792146554,1.1657899716995417,1.1263512633984265,1.466389445411891
1974-05-28,14.015342401690255,7.263508222842369,1.1601699092246496,1.1144722001806273,1.4657793558362895
1974-05-29,13.523246740384925,7.665030304801743,1.1212172223565606,1.1233307151635337,1.4719707627683547
1974-05-30,14.705731528391292,7.600245891158075,1.1350644419095144,1.123917079202947,1.467290504100924
1974-05-31,13.882504880409607,7.448817131767442,1.1310795661375155,1.120352560498137,1.461273947043192
1974-06-03,13.881403094307988,7.445435265652208,1.17816128515163,1.125090568827022,1.4742484469230632
1974-06-04,13.259407966511334,7.555977197742393,1.2055714602478336,1.1298443413001944,1.4722770783536479
1974-06-05,13.864995212712921,7.86873639531198,1.2100230607574194,1.1430306116234437,1.4784952388290906
1974-06-06,14.616945674465931,7.721403397745909,1.2541422703322718,1.1606262916865746,1.4888562281912006
1974-06-07,14.02474269500165,7.764811462495905,1.270135579166022,1.169816595906546,1.489612182605403
1974-06-10,13.845537649454407,7.503137300388097,1.2851307919396207,1.166094204263752,1.4876119948369628
1974-06-11,13.932908686393896,7.391982030896389,1.2623906451896203,1.1580836978167421,1.4773870592861171
1974-06-12,13.310590410787938,7.454362986851667,1.2562712268615537,1.1543943519439712,1.4685954803229568
1974-06-13,13.873174651011029,7.525369705476692,1.2638133528767599,1.1507229271467607,1.474800951754009
1974-06-14,14.093336359008445,7.71955716991684,1.2352452768436566,1.1470643900327826,1.4823951883937068
1974-06-17,14.003019508863664,8.283282499400833,1.2010527953230221,1.1476598770982234,1.4763146811861854
1974-06-18,13.664057528688788,8.230718386504847,1.1852172261030383,1.1440152304339921,1.4770779419933129
1974-06-19,13.908855862971176,8.243732174298122,1.1689580697427011,1.1446099489118822,1.4764759523643618
1974-06-20,13.287611915198179,8.627506981102993,1.1522862743512146,1.1409761918153207,1.4731485980569796
1974-06-21,13.199993095819407,8.94654457841392,1.1326003390881527,1.13314934033373,1.457650656345393
1974-06-24,13.026396547962623,9.316106533663294,1.1384674929066267,1.1253725508590389,1.4490020716726997
1974-06-25,12.168362934074473,9.281120583810406,1.1718729570418664,1.1176522629198578,1.4551349291808926
1974-06-26,12.374342138842877,9.557973442489281,1.1356939040328295,1.1182388436174766,1.441205645109067
1974-06-27,11.60544134548291,9.481545612861764,1.101899729749583,1.1188257321719526,1.445970835004216
1974-06-28,12.105416459301132,9.361992488050559,1.093896932231042,1.115282064511903,1.440091929883442
1974-07-01,11.733250437231542,9.954060394893203,1.0943188279666125,1.1158681945664735,1.4448593916469639
1974-07-02,10.676732682353357,9.803210524669625,1.050469552624426,1.100058229691042,1.4350142631791678
1974-07-03,10.753252950749658,10.118862375842243,1.0491399986994927,1.100639488171403,1.4252345175749375
1974-07-04,9.820709731629247,10.118059291526698,1.0491399986994927,1.0971592029437094,1.4252345175749375
1974-07-05,9.671693182197382,10.30361740786417,1.0343626469098997,1.0816172330258225,1.4103279013634384
1974-07-08,10.479964560916132,10.881657633162348,0.9707299892440692,1.0702259489628565,1.4111141390404498
1974-07-09,11.244093734552205,10.671386000340396,0.9799905106193451,1.0628980447143168,1.4184075271494974
1974-07-10,11.164017587466544,10.418273543179422,0.9440710373008087,1.0595410018403622,1.4244206789418115
1974-07-11,9.900769141607617,10.546168792952269,0.9416356619213815,1.0719106019694828,1.4423493387997015
1974-07-12,10.827021675418205,10.784497687324045,1.0184099743997377,1.068527449036109,1.4417907969619983
1974-07-15,10.787425280021509,11.092335449085324,1.0337613842476057,1.0651560673257667,1.4425731070707244
1974-07-16,10.709239921681156,10.938897706369614,1.0097416555574583,1.0657264538695508,1.4486851491981094
1974-07-17,10.631345090481947,10.999747219863467,1.0313658787704798,1.070239621825607,1.4494670868015849
1974-07-18,11.167825633537058,11.77976822917578,1.0332556213724737,1.082723766344663,1.4623293164684967
1974-07-19,11.796112573298164,12.264674944646073,1.0272538440867962,1.1075006848428899,1.4780085798484937
1974-07-22,11.471995207495851,12.533770139259236,1.0338123795141514,1.1080858758334178,1.4828730014188058
1974-07-23,11.072751564758793,12.388181508253291,1.054453551405733,1.1168909687759536,1.4960286947331676
1974-07-24,11.267504428039677,13.00630917170338,1.0628402717321428,1.1340885496512367,1.4995628848705822
1974-07-25,11.542871235934179,13.223382630909159,1.0374949854430722,1.118031053083962,1.4728443066189283
1974-07-26,12.260888291605813,13.45455466544169,0.998373753027113,1.0980696445857838,1.462726204939726
1974-07-29,12.835930091416282,13.94305966763471,0.9629152538101058,1.0704859297996916,1.443375636544746
1974-07-30,14.181631900987233,13.710517255264069,0.9523697282571806,1.0670541522779757,1.4454794891315044
1974-07-31,13.03183837020455,14.244883535949123,0.9241370779825719,1.006192213517058,1.431688326526171
1974-08-01,13.623160386872778,13.784982630849084,0.9110133005725423,0.999066966356454,1.4180253491629036
1974-08-02,13.492334799030587,13.472807371831244,0.9072390100656446,0.9886067873339303,1.4279814195655323
1974-08-05,12.862912820703665,13.649408321962538,0.9233286528676684,1.000145064274104,1.4393145991989664
1974-08-06,13.265170736705917,14.173530733599666,0.9519018738976887,0.9970104335305563,1.4282306355268484
1974-08-07,13.00819825270804,14.521480920072271,1.0021878717447663,0.9757131014265762,1.4329719746639686
