,uniform,onlystocks,sixtyforty,riskparity
1978-08-30,619607.5255456083,133565.35024808487,178851.61650495336,390195.4189565565
1978-08-31,619136.5163140135,133012.79291873172,178318.90742615378,389805.7563801318
1978-09-01,624480.9876502265,134006.6060623694,179274.68663873893,392956.07925565296
1978-09-04,631470.1736189864,134006.6060623694,179847.00381075384,395109.9410481994
1978-09-05,631297.8935491202,136089.65020688897,181666.62039431112,395613.814322868
1978-09-06,638005.0169274957,138396.96706656113,183591.09387040092,399563.59062419296
1978-09-07,636916.326021227,138491.04351585085,183671.7698704858,399200.43464822054
1978-09-08,642017.2883313749,142079.337838541,186953.61728886887,403238.6988431113
1978-09-11,640240.308834397,142573.602388985,187741.02821196176,402749.79219806776
1978-09-12,640791.8968949972,142588.92678457734,187684.3120532318,402869.1673354028
1978-09-13,638755.9322680961,140845.18662054194,185999.81184551484,401692.5583444437
1978-09-14,642262.9021155562,137549.5571750054,183201.88798009988,401790.59485218604
1978-09-15,634219.3479041647,134973.707795408,180864.9532200003,397350.32333774073
1978-09-18,631708.2351497902,132603.85797836984,178519.81303659518,396117.71138636966
1978-09-19,628805.1344206071,130846.15411111775,176149.08004265447,394318.36846059596
1978-09-20,630493.1297843144,128794.07072155843,174100.26266122583,394404.235444093
1978-09-21,630558.0539224504,129214.26407126608,173479.68767238737,394282.2401401766
1978-09-22,626670.679303049,129051.84141643984,173126.78045598452,392410.50445308443
1978-09-25,631911.7801534879,129092.2965594654,173427.2603671801,394776.94953368965
1978-09-26,637792.9711931939,131008.26772317116,174812.8858912619,397513.1396289889
1978-09-27,633838.453466933,128546.93757456358,172946.57211179007,395761.0666226252
1978-09-28,635132.9039298146,129295.34708003138,173350.06173178594,396759.74579965085
1978-09-29,635232.4615629085,130755.96273698239,174212.9390598241,396379.7255691537
1978-10-02,640423.014563703,131816.63531037795,175263.25779043202,398758.71898431616
1978-10-03,642079.9214853252,130884.4530908019,174392.77490276075,399188.2351960444
1978-10-04,650234.5619981423,132047.591925329,175366.75443568442,401953.65241336194
1978-10-05,654091.4658202959,132575.1991196211,176276.13981993386,403805.6717461417
1978-10-06,654761.0021031532,133206.51200330182,176854.445760992,404308.9857435249
1978-10-09,658545.413407704,135949.4038950403,179080.35345483734,405823.09907871945
1978-10-10,656057.5502233651,135600.6935859005,178806.33281097008,404574.1361933787
1978-10-11,662950.9367076044,138004.22634545056,181164.87746534107,407567.4439544929
1978-10-12,663077.5195609981,136657.7226253324,180120.32412231824,407604.9533559985
1978-10-13,654528.1388970232,136073.62516920525,178725.0628621935,403102.592314576
1978-10-16,648077.7930281458,130732.63134609943,174338.81166838866,400977.5112768329
1978-10-17,648580.6776366574,127282.54720442777,171443.1296001479,400784.311453453
1978-10-18,646694.0093631083,125336.84042130539,169726.18316469702,399733.4776064046
1978-10-19,635453.856986119,122433.5181322461,167113.71684043162,395422.5927012274
1978-10-20,627763.0403977281,119022.13267507145,164157.6591033878,392484.03670845716
1978-10-23,631671.3170210066,119571.6042506232,164951.52493313298,394186.61918074323
1978-10-24,628170.3933972478,117881.58629589507,163441.457996925,393073.5468865521
1978-10-25,631480.0200357899,117436.97174746261,162526.4120418686,392984.69651465246
1978-10-26,631774.0315064855,114338.44578510267,159295.72580200713,391624.9887982977
1978-10-27,628376.5660868385,110900.60819512009,154898.31484440446,388346.0665819149
