,uniform,onlystocks,vanillariskparity,sixtyforty
1935-02-26,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-02-27,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-02-28,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-01,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-02,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-03,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-04,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-05,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-06,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-07,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-08,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-09,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-10,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-11,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-12,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-13,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-14,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-15,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-16,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-17,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-18,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-19,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-20,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-21,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-22,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-23,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-24,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-25,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-26,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-27,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-28,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-29,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-30,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-03-31,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-01,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-02,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-03,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-04,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-05,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-06,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-07,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-08,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-09,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-10,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-11,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-12,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-13,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-14,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-15,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-16,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-17,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-18,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-19,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-20,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-21,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-22,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-23,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-24,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-25,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-26,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-27,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-28,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-29,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-04-30,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-01,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-02,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-03,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-04,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-05,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-06,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-07,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-08,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-09,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-10,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-11,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-12,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-13,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-14,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-15,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-16,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-17,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-18,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-19,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-20,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-21,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-22,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-23,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-24,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-25,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-26,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-27,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-28,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-29,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-30,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-05-31,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-01,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-02,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-03,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-04,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-05,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-06,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-07,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-08,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-09,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-10,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-11,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-12,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-13,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-14,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-15,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-16,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-17,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-18,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-19,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-20,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-21,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-22,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-23,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-24,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-25,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-26,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-27,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-28,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-29,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-06-30,137.29334502548133,123.40899556125395,130.19516757051116,134.94216247497943
1935-07-01,140.69018502548133,123.40899556125395,132.28892757051113,134.94216247497943
1935-07-02,140.69018502548133,123.40899556125395,132.28892757051113,134.94216247497943
1935-07-03,140.69018502548133,123.40899556125395,132.28892757051113,134.94216247497943
1935-07-04,140.69018502548133,123.40899556125395,132.28892757051113,134.94216247497943
1935-07-05,140.69018502548133,123.40899556125395,132.28892757051113,134.94216247497943
1935-07-06,140.69018502548133,123.40899556125395,132.28892757051113,134.94216247497943
1935-07-07,140.69018502548133,123.40899556125395,132.28892757051113,134.94216247497943
1935-07-08,140.69018502548133,123.40899556125395,132.28892757051113,134.94216247497943
1935-07-09,140.69018502548133,123.40899556125395,132.28892757051113,134.94216247497943
1935-07-10,140.69018502548133,123.40899556125395,132.28892757051113,134.94216247497943
1935-07-11,140.69018502548133,123.40899556125395,132.28892757051113,134.94216247497943
1935-07-12,140.69018502548133,123.40899556125395,132.28892757051113,134.94216247497943
1935-07-13,140.69018502548133,123.40899556125395,132.28892757051113,134.94216247497943
1935-07-14,140.69018502548133,123.40899556125395,132.28892757051113,134.94216247497943
1935-07-15,140.69018502548133,123.40899556125395,132.28892757051113,134.94216247497943
1935-07-16,140.69018502548133,123.40899556125395,132.28892757051113,134.94216247497943
1935-07-17,140.69018502548133,123.40899556125395,132.28892757051113,134.94216247497943
1935-07-18,140.69018502548133,123.40899556125395,132.28892757051113,134.94216247497943
1935-07-19,140.69018502548133,123.40899556125395,132.28892757051113,134.94216247497943
1935-07-20,140.69018502548133,123.40899556125395,132.28892757051113,134.94216247497943
1935-07-21,140.69018502548133,123.40899556125395,132.28892757051113,134.94216247497943
1935-07-22,140.69018502548133,123.40899556125395,132.28892757051113,134.94216247497943
1935-07-23,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-07-24,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-07-25,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-07-26,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-07-27,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-07-28,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-07-29,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-07-30,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-07-31,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-08-01,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-08-02,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-08-03,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-08-04,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-08-05,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-08-06,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-08-07,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-08-08,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-08-09,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-08-10,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-08-11,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-08-12,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-08-13,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-08-14,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-08-15,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-08-16,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-08-17,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-08-18,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-08-19,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-08-20,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-08-21,140.69018502548133,123.40899556125395,132.2889275705112,134.94216247497943
1935-08-22,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-08-23,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-08-24,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-08-25,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-08-26,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-08-27,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-08-28,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-08-29,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-08-30,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-08-31,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-01,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-02,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-03,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-04,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-05,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-06,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-07,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-08,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-09,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-10,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-11,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-12,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-13,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-14,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-15,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-16,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-17,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-18,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-19,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-20,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-21,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-22,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-23,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-24,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-25,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-26,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-27,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-28,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-29,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-09-30,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-10-01,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-10-02,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-10-03,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-10-04,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-10-05,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-10-06,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-10-07,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-10-08,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-10-09,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-10-10,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-10-11,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-10-12,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-10-13,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-10-14,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-10-15,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-10-16,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-10-17,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-10-18,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-10-19,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-10-20,140.69018502548133,123.40899556125395,132.28892757051122,134.94216247497943
1935-10-21,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-10-22,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-10-23,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-10-24,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-10-25,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-10-26,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-10-27,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-10-28,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-10-29,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-10-30,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-10-31,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-01,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-02,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-03,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-04,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-05,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-06,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-07,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-08,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-09,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-10,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-11,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-12,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-13,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-14,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-15,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-16,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-17,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-18,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-19,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-20,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-21,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-22,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-23,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-24,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-25,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-26,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-27,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-28,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-29,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-11-30,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-12-01,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-12-02,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-12-03,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-12-04,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-12-05,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-12-06,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-12-07,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-12-08,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-12-09,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-12-10,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-12-11,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-12-12,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-12-13,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-12-14,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-12-15,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-12-16,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-12-17,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-12-18,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-12-19,140.69018502548133,123.40899556125395,132.28892757051128,134.94216247497943
1935-12-20,140.69018502548133,123.40899556125395,132.28892757051133,134.94216247497943
1935-12-21,140.69018502548133,123.40899556125395,132.28892757051133,134.94216247497943
1935-12-22,140.69018502548133,123.40899556125395,132.28892757051133,134.94216247497943
1935-12-23,140.69018502548133,123.40899556125395,132.28892757051133,134.94216247497943
1935-12-24,140.69018502548133,123.40899556125395,132.28892757051133,134.94216247497943
1935-12-25,140.69018502548133,123.40899556125395,132.28892757051133,134.94216247497943
1935-12-26,140.69018502548133,123.40899556125395,132.28892757051133,134.94216247497943
1935-12-27,140.69018502548133,123.40899556125395,132.28892757051133,134.94216247497943
1935-12-28,140.69018502548133,123.40899556125395,132.28892757051133,134.94216247497943
1935-12-29,140.69018502548133,123.40899556125395,132.28892757051133,134.94216247497943
1935-12-30,140.69018502548133,123.40899556125395,132.28892757051133,134.94216247497943
1935-12-31,140.69018502548133,123.40899556125395,132.28892757051133,134.94216247497943
1936-01-01,140.69018502548133,123.40899556125395,132.28892757051133,134.94216247497943
1936-01-02,134.4705359160807,85.69343370209592,126.08018005901538,113.00384211521715
1936-01-03,134.4705359160807,85.69343370209592,126.08018005901538,113.00384211521715
1936-01-04,134.4705359160807,85.69343370209592,126.08018005901538,113.00384211521715
1936-01-05,134.4705359160807,85.69343370209592,126.08018005901538,113.00384211521715
1936-01-06,134.4705359160807,85.69343370209592,126.08018005901538,113.00384211521715
1936-01-07,134.4705359160807,85.69343370209592,126.08018005901538,113.00384211521715
1936-01-08,134.4705359160807,85.69343370209592,126.08018005901538,113.00384211521715
1936-01-09,134.4705359160807,85.69343370209592,126.08018005901538,113.00384211521715
1936-01-10,134.4705359160807,85.69343370209592,126.08018005901538,113.00384211521715
1936-01-11,134.4705359160807,85.69343370209592,126.08018005901538,113.00384211521715
1936-01-12,134.4705359160807,85.69343370209592,126.08018005901538,113.00384211521715
1936-01-13,134.4705359160807,85.69343370209592,126.08018005901538,113.00384211521715
1936-01-14,134.4705359160807,85.69343370209592,126.08018005901538,113.00384211521715
1936-01-15,134.4705359160807,85.69343370209592,126.08018005901538,113.00384211521715
1936-01-16,134.4705359160807,85.69343370209592,126.08018005901538,113.00384211521715
1936-01-17,134.4705359160807,85.69343370209592,126.08018005901538,113.00384211521715
1936-01-18,134.4705359160807,85.69343370209592,126.08018005901538,113.00384211521715
1936-01-19,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-01-20,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-01-21,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-01-22,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-01-23,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-01-24,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-01-25,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-01-26,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-01-27,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-01-28,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-01-29,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-01-30,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-01-31,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-02-01,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-02-02,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-02-03,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-02-04,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-02-05,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-02-06,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-02-07,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-02-08,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-02-09,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-02-10,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-02-11,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-02-12,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-02-13,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-02-14,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-02-15,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-02-16,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-02-17,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
1936-02-18,134.47053591608073,85.69343370209592,126.08018005901538,113.00384211521717
