year,open,high,low,close,volume
1941-01-01,0.009865963196342595,0.009865963196342595,0.009865963196342595,0.009865963196342595,0
1942-01-01,0.009880327594755803,0.009880327594755803,0.009880327594755803,0.009880327594755803,0
1943-01-01,0.009903115133966599,0.009903115133966599,0.009903115133966599,0.009903115133966599,0
1944-01-01,0.009910369639149161,0.009910369639149161,0.009910369639149161,0.009910369639149161,0
1945-01-01,0.00990949055088665,0.00990949055088665,0.00990949055088665,0.00990949055088665,0
1946-01-01,0.009906745349861957,0.009906745349861957,0.009906745349861957,0.009906745349861957,0
1947-01-01,0.00990024630414468,0.00990024630414468,0.00990024630414468,0.00990024630414468,0
1948-01-01,0.00988371151166905,0.00988371151166905,0.00988371151166905,0.00988371151166905,0
1949-01-01,0.009893203759064604,0.009893203759064604,0.009893203759064604,0.009893203759064604,0
1950-01-01,0.00989049726378772,0.00989049726378772,0.00989049726378772,0.00989049726378772,0
1951-01-01,0.009882089771197623,0.009882089771197623,0.009882089771197623,0.009882089771197623,0
1952-01-01,0.009869735186825409,0.009869735186825409,0.009869735186825409,0.009869735186825409,0
1953-01-01,0.009859877335176378,0.009859877335176378,0.009859877335176378,0.009859877335176378,0
1954-01-01,0.009850467534913072,0.009850467534913072,0.009850467534913072,0.009850467534913072,0
1955-01-01,0.009840088234724638,0.009840088234724638,0.009840088234724638,0.009840088234724638,0
1956-01-01,0.009816761220846022,0.009816761220846022,0.009816761220846022,0.009816761220846022,0
1957-01-01,0.009764147310514688,0.009764147310514688,0.009764147310514688,0.009764147310514688,0
1958-01-01,0.009750921668220596,0.009750921668220596,0.009750921668220596,0.009750921668220596,0
1959-01-01,0.009721539912049576,0.009721539912049576,0.009721539912049576,0.009721539912049576,0
1960-01-01,0.00971330331251594,0.00971330331251594,0.00971330331251594,0.00971330331251594,0
1961-01-01,0.00970008773426902,0.00970008773426902,0.00970008773426902,0.00970008773426902,0
1962-01-01,0.009655274639321783,0.009655274639321783,0.009655274639321783,0.009655274639321783,0
1963-01-01,0.009634457699393752,0.009634457699393752,0.009634457699393752,0.009634457699393752,0
1964-01-01,0.009621728585130862,0.009621728585130862,0.009621728585130862,0.009621728585130862,0
1965-01-01,0.009583669413646157,0.009583669413646157,0.009583669413646157,0.009583669413646157,0
1966-01-01,0.009480170671105946,0.009480170671105946,0.009480170671105946,0.009480170671105946,0
1967-01-01,0.009521920282740126,0.009521920282740126,0.009521920282740126,0.009521920282740126,0
1968-01-01,0.009446513014628921,0.009446513014628921,0.009446513014628921,0.009446513014628921,0
1969-01-01,0.009279809465734585,0.009279809465734585,0.009279809465734585,0.009279809465734585,0
1970-01-01,0.009296776319758164,0.009296776319758164,0.009296776319758164,0.009296776319758164,0
1971-01-01,0.009523356016231714,0.009523356016231714,0.009523356016231714,0.009523356016231714,0
1972-01-01,0.009554216229468454,0.009554216229468454,0.009554216229468454,0.009554216229468454,0
1973-01-01,0.009223745012722826,0.009223745012722826,0.009223745012722826,0.009223745012722826,0
1974-01-01,0.009070774459370122,0.009070774459370122,0.009070774459370122,0.009070774459370122,0
1975-01-01,0.00939525857610983,0.00939525857610983,0.00939525857610983,0.00939525857610983,0
1976-01-01,0.009499532960034012,0.009499532960034012,0.009499532960034012,0.009499532960034012,0
1977-01-01,0.009466036672055294,0.009466036672055294,0.009466036672055294,0.009466036672055294,0
1978-01-01,0.00924029391792003,0.00924029391792003,0.00924029391792003,0.00924029391792003,0
1979-01-01,0.008990784444015671,0.008990784444015671,0.008990784444015671,0.008990784444015671,0
1980-01-01,0.008844339338545032,0.008844339338545032,0.008844339338545032,0.008844339338545032,0
1981-01-01,0.008627321566235432,0.008627321566235432,0.008627321566235432,0.008627321566235432,0
1982-01-01,0.008907033122891657,0.008907033122891657,0.008907033122891657,0.008907033122891657,0
1983-01-01,0.009168704156813262,0.009168704156813262,0.009168704156813262,0.009168704156813262,0
1984-01-01,0.009060843534392052,0.009060843534392052,0.009060843534392052,0.009060843534392052,0
1985-01-01,0.009255188668511483,0.009255188668511483,0.009255188668511483,0.009255188668511483,0
1986-01-01,0.009388055323679145,0.009388055323679145,0.009388055323679145,0.009388055323679145,0
1987-01-01,0.009357965618857511,0.009357965618857511,0.009357965618857511,0.009357965618857511,0
1988-01-01,0.0092826808338091,0.0092826808338091,0.0092826808338091,0.0092826808338091,0
1989-01-01,0.009167163195594956,0.009167163195594956,0.009167163195594956,0.009167163195594956,0
1990-01-01,0.00924663078368479,0.00924663078368479,0.00924663078368479,0.00924663078368479,0
1991-01-01,0.009448670094947473,0.009448670094947473,0.009448670094947473,0.009448670094947473,0
1992-01-01,0.009644906640652907,0.009644906640652907,0.009644906640652907,0.009644906640652907,0
1993-01-01,0.009692348655208632,0.009692348655208632,0.009692348655208632,0.009692348655208632,0
1994-01-01,0.009557564368084796,0.009557564368084796,0.009557564368084796,0.009557564368084796,0
1995-01-01,0.009441384708091248,0.009441384708091248,0.009441384708091248,0.009441384708091248,0
1996-01-01,0.009488566280264975,0.009488566280264975,0.009488566280264975,0.009488566280264975,0
1997-01-01,0.009468277353112299,0.009468277353112299,0.009468277353112299,0.009468277353112299,0
1998-01-01,0.009481668760129104,0.009481668760129104,0.009481668760129104,0.009481668760129104,0
1999-01-01,0.009493971321652146,0.009493971321652146,0.009493971321652146,0.009493971321652146,0
2000-01-01,0.009393567026355904,0.009393567026355904,0.009393567026355904,0.009393567026355904,0
2001-01-01,0.009644441568739741,0.009644441568739741,0.009644441568739741,0.009644441568739741,0
2002-01-01,0.009830344674311375,0.009830344674311375,0.009830344674311375,0.009830344674311375,0
2003-01-01,0.009886226050416617,0.009886226050416617,0.009886226050416617,0.009886226050416617,0
2004-01-01,0.009846073092609424,0.009846073092609424,0.009846073092609424,0.009846073092609424,0
2005-01-01,0.009660746755903286,0.009660746755903286,0.009660746755903286,0.009660746755903286,0
2006-01-01,0.009509922046688336,0.009509922046688336,0.009509922046688336,0.009509922046688336,0
2007-01-01,0.009499532960034012,0.009499532960034012,0.009499532960034012,0.009499532960034012,0
2008-01-01,0.009712038063121483,0.009712038063121483,0.009712038063121483,0.009712038063121483,0
2009-01-01,0.009944723913947384,0.009944723913947384,0.009944723913947384,0.009944723913947384,0
2010-01-01,0.009968930163955574,0.009968930163955574,0.009968930163955574,0.009968930163955574,0
2011-01-01,0.009969758402910742,0.009969758402910742,0.009969758402910742,0.009969758402910742,0
2012-01-01,0.0099718295805323,0.0099718295805323,0.0099718295805323,0.0099718295805323,0
2013-01-01,0.009979209982765221,0.009979209982765221,0.009979209982765221,0.009979209982765221,0
2014-01-01,0.009991008092870877,0.009991008092870877,0.009991008092870877,0.009991008092870877,0
2015-01-01,0.009987016878023225,0.009987016878023225,0.009987016878023225,0.009987016878023225,0
