,uniform,onlystocks,sixtyforty,riskparity
2018-07-31,769730.5119004699,1650931.9677854795,1646446.1873444295,530995.5476391936
2018-08-01,767408.1291812802,1649152.308830372,1646406.8939854726,530736.4826995739
2018-08-02,770675.66862942,1657383.8972409298,1654518.3188666129,532039.69354521
2018-08-03,772125.4603771394,1665240.0446184543,1660493.8426651321,532778.8477104849
2018-08-06,770875.2953238712,1671224.9634899453,1660297.3436085917,531907.1400002134
2018-08-07,772448.556639596,1675898.059184139,1663220.5543608959,532524.1500186383
2018-08-08,771129.270893468,1675444.0356008722,1666727.6575103803,532594.5815489922
2018-08-09,774673.4091295082,1673396.233772922,1673078.8177227671,534698.4216155917
2018-08-10,772518.1006339483,1661931.5726396502,1663097.4715895653,533624.2006826132
2018-08-13,768322.858181414,1655236.9510604234,1657271.3801260288,531726.0877955711
2018-08-14,770888.1977236549,1665891.9799609727,1668042.9210560517,533097.6878588799
2018-08-15,764096.750351587,1653471.5085239373,1659431.2090495457,530459.7846025941
2018-08-16,766686.9258287057,1666997.6282543687,1667879.1336060981,531286.6932425575
2018-08-17,770143.1591503342,1672611.8198875089,1676517.8454224486,532842.1648560895
2018-08-20,770573.0163138527,1676670.6632605519,1676917.3464886006,532959.307083295
2018-08-21,773038.9435189716,1680131.8969406437,1680813.4786310853,534140.8948903829
2018-08-22,776464.1174829359,1679448.9661396055,1681594.006582437,535166.5135774787
2018-08-23,775158.1320039053,1676646.7564274406,1679599.5773303872,534442.474578222
2018-08-24,777193.5674051394,1686991.4366528422,1683363.201819399,535409.6137755017
2018-08-27,777000.8348545673,1700057.7868374612,1687196.5166949576,535609.5908186988
2018-08-28,778883.4689682152,1700465.0736969777,1688647.9117443247,536664.4771647302
2018-08-29,781163.5052052906,1710239.9434018896,1696423.717673936,537606.6602517774
2018-08-30,780041.9643803999,1702878.240746716,1691990.3627945841,536946.099215392
2018-08-31,777703.8152675224,1703213.8274513173,1685939.2367168302,536154.1595182072
2018-09-03,777380.5891780616,1703213.8274513173,1685939.2367168302,535970.1951180217
2018-09-04,775606.3278456228,1700491.6796701846,1683943.7245807434,535083.2713511873
2018-09-05,775402.1474075387,1695671.809761837,1683375.4769811502,535309.8864439223
2018-09-06,772092.3184594911,1689913.4347402235,1674114.6633190815,533787.2268914827
2018-09-07,771990.9481430168,1686247.1749091467,1673302.470267778,533313.7602060607
2018-09-10,770669.870930104,1689379.2722153945,1671181.901419838,532591.8631174904
2018-09-11,772864.1221749966,1695746.827399625,1676896.7648310834,533261.8778889466
2018-09-12,775252.7731770002,1696302.50202543,1677653.5570841734,534090.6655107734
2018-09-13,773973.7608838418,1705645.9605535106,1679882.1057971544,534406.1712765796
2018-09-14,772830.8512650586,1706305.2117880906,1679696.148275853,533789.1600699977
2018-09-17,768993.1644406975,1696763.3031868767,1668211.853628643,532046.8567697837
2018-09-18,769186.6262908052,1705874.0220085455,1669491.0021749667,532168.4514808257
2018-09-19,772101.5533157592,1707950.0696529562,1672766.6314201634,533135.3257129712
2018-09-20,774230.9088567996,1721348.7362935995,1681899.7045571895,534551.6928997077
2018-09-21,773565.0828273613,1720688.503440086,1681015.2784154124,533916.8318393354
2018-09-24,774681.2996185577,1714575.1793456557,1674915.4680075264,533884.9132938052
2018-09-25,777052.7742292092,1712397.6500721138,1677932.7788740206,534650.06685628
2018-09-26,774935.4155722221,1706695.0586349827,1675260.658102633,533546.2970465505
2018-09-27,774283.9379017435,1711663.1563722584,1677196.4386186649,533355.3918938979
2018-09-28,774730.6673029852,1711656.6365104022,1673852.8987811944,533434.8010963704
2018-10-01,780079.0903334375,1717835.7322414073,1680163.17857421,535349.527658487
2018-10-02,777563.5453134174,1717152.016280644,1668544.9646403831,534472.4016966731
2018-10-03,776825.6358518149,1718306.3065719218,1665319.3799288485,534136.4283781772
2018-10-04,771748.1691462938,1704605.9185660705,1653378.250800884,531984.7956518513
2018-10-05,770270.2425364917,1695140.357970572,1646951.1243828807,531088.4452098012
2018-10-08,769528.218043634,1694410.206107699,1650116.5875230955,530471.8118211586
2018-10-09,768906.9957830834,1692436.0511418253,1646385.6850941095,530274.946936434
2018-10-10,766426.9512424597,1636770.3543970569,1623826.7333919958,526891.5394786203
2018-10-11,762192.7488338845,1603043.8303710832,1603272.6573972013,524210.8659781561
2018-10-12,765434.77055157,1625925.3881320963,1613896.7660461636,526597.0457532299
2018-10-15,767436.6371737821,1616298.7956317824,1609402.8620425188,526867.5546941097
2018-10-16,770019.1052659913,1651021.2877763077,1627782.6006382648,529356.9220435603
2018-10-17,767273.9094968641,1650607.6500643364,1626644.56596501,528722.5649553734
2018-10-18,761469.6349429456,1626951.4538584785,1610125.505336162,525469.0101788144
2018-10-19,762738.2994337867,1626345.7406733593,1609983.3431030458,525964.9808798466
2018-10-22,762740.1730823319,1619332.697630041,1608369.0553276427,525770.0728102674
2018-10-23,761352.7549933787,1610426.8619386503,1605662.3753026924,525539.2987781456
2018-10-24,756043.9936594204,1560667.4263423535,1576471.083197847,521054.37964539207
