,customweights,benchmark
1991-05-21,-0.018354428642803344,-0.03449943078226825
1991-05-22,-0.017976276415226256,-0.03231190250904814
1991-05-23,-0.01912543646467124,-0.03543370552248293
1991-05-24,-0.014198386120659046,-0.02868878167579525
1991-05-27,-0.014222847951581685,-0.02868878167579525
1991-05-28,-0.00855027699134736,-0.01693070013919684
1991-05-29,-0.001554511126849567,-0.014720362112536467
1991-05-30,0.0,-0.003942101904740536
1991-05-31,-0.0028707500683206044,0.0
1991-06-03,-0.001144993380343906,-0.004223041005463557
1991-06-04,-0.003749004458181271,-0.004926882308275982
1991-06-05,-0.01180353541969048,-0.011715634404210085
1991-06-06,-0.013062901102257052,-0.015393787473555798
1991-06-07,-0.014390558507252682,-0.02615579476688712
1991-06-10,-0.01198281889381092,-0.02804025346518868
1991-06-11,-0.011199142144661778,-0.02147863015256357
1991-06-12,-0.01388429980316086,-0.03278559803706771
1991-06-13,-0.014486853820358636,-0.03017450251249776
1991-06-14,-0.012784626873880267,-0.018209148143864762
1991-06-17,-0.015322346319418756,-0.023726373206942375
1991-06-18,-0.012968665882413632,-0.02760892765025491
1991-06-19,-0.01848459556741122,-0.03657724511348337
1991-06-20,-0.01835397101996472,-0.0357144549849171
1991-06-21,-0.019335500259389127,-0.029743106312979273
1991-06-24,-0.033302529300574646,-0.04670352521791399
1991-06-25,-0.029600146238607516,-0.04740743463484032
1991-06-26,-0.02493899702461233,-0.0449552879360241
1991-06-27,-0.019462777741244053,-0.03773520775468553
1991-06-28,-0.01989035591475563,-0.045795350655248535
1991-07-01,-0.012246727995975815,-0.028403537821265812
1991-07-02,-0.012435610807721043,-0.029561500462468193
1991-07-03,-0.01872652029940347,-0.03980134495855325
1991-07-04,-0.01875062331146804,-0.03980134495855325
1991-07-05,-0.015846690347731007,-0.0377124803453438
1991-07-08,-0.010554787421441891,-0.02776780836189463
1991-07-09,-0.012607298571502779,-0.032376861132776935
1991-07-10,-0.007984576758608752,-0.03333048824365581
1991-07-11,-0.0080599028904077,-0.03017450251249776
1991-07-12,-0.0017588047687788766,-0.021728350116986372
1991-07-15,-0.0012874189993428153,-0.016052173957684657
1991-07-16,-0.0006053808073565037,-0.018209148143864762
1991-07-17,0.0,-0.01909466341130228
1991-07-18,0.0,-0.00830992870862901
1991-07-19,0.0,-0.011261513065820461
1991-07-22,-0.0030604623282729504,-0.01462183432730213
1991-07-23,-0.006880369495212868,-0.023522039947089457
1991-07-24,-0.006614536305743712,-0.02549733789817399
1991-07-25,-0.005727841722420801,-0.01948060479213698
1991-07-26,-0.005452360352182661,-0.019503332201478707
1991-07-29,-0.002426900588659575,-0.013600095372982235
1991-07-30,-0.0003522458875105938,-0.004245768414805284
1991-07-31,0.0,-0.0013395684917131279
1991-08-01,0.0,-0.0030650783642610646
1991-08-02,-0.005210913943265116,-0.0027699762362095592
1991-08-05,-0.005664782479076869,-0.007833079960897549
1991-08-06,0.0,0.0
1991-08-07,-0.0016550449806559397,0.0
1991-08-08,-0.0001084139307834242,-0.003020679698243267
1991-08-09,0.0,-0.00834054796821615
1991-08-12,0.0,-0.005748237424314961
1991-08-13,0.0,-0.001600527930582074
1991-08-14,-0.002284398427957024,-0.0007439226193933779
1991-08-15,0.0,-0.002141512150874325
1991-08-16,-0.0033809766227200777,-0.011586593050050498
1991-08-19,-0.001328036684658307,-0.03473714928812566
1991-08-20,-0.006360406706978905,-0.027117959448927476
1991-08-21,0.0,0.0
1991-08-22,-0.0021421534342405124,0.0
1991-08-23,-0.0037299073748754408,0.0
1991-08-26,-0.0023915052142040594,-0.00046841499063066117
1991-08-27,0.0,-0.002252637134547264
1991-08-28,0.0,0.0
1991-08-29,-0.006193578069947359,-0.0003986579318693284
1991-08-30,-0.00802162282976715,-0.0027463948539036
1991-09-02,-0.007442567694909252,-0.0027463948539036
1991-09-03,-0.011369062589746792,-0.010874865587631066
1991-09-04,-0.01456361596277067,-0.01630128281292942
1991-09-05,-0.013459820498826991,-0.018361077845930995
1991-09-06,-0.011189199494330504,-0.0184496918764554
1991-09-09,-0.01017682922826113,-0.019424231371538037
1991-09-10,-0.013025079649816584,-0.029213910081675176
1991-09-11,-0.016295423516975993,-0.02786281466703544
1991-09-12,-0.012575020470268483,-0.02217062622544186
1991-09-13,-0.016563847864862535,-0.031605919688759254
1991-09-16,-0.011898927012295335,-0.025670132918459876
1991-09-17,-0.012783200078973378,-0.026290287166722548
1991-09-18,-0.006495891054758118,-0.02265789818783559
1991-09-19,-0.004965309227356052,-0.021085370687522698
1991-09-20,-0.0035940821983587723,-0.020000115149603537
1991-09-23,-0.0037114902610787537,-0.025027805782607326
1991-09-24,0.0,-0.020133001865177524
1991-09-25,0.0,-0.02217062622544186
1991-09-26,0.0,-0.023145167935376798
1991-09-27,-0.002127872452079127,-0.024629147850737887
1991-09-30,0.0,-0.019424231371538037
1991-10-01,0.0,-0.01599123669673186
1991-10-02,0.0,-0.018361077845930995
1991-10-03,0.0,-0.02792925802482249
1991-10-04,-0.003029947285053347,-0.03561479814163082
1991-10-07,0.0,-0.039933786941420135
1991-10-08,-0.0027038432881745234,-0.03692155221079585
1991-10-09,-0.007992871382409783,-0.046689060248195524
1991-10-10,-0.00011643263530536352,-0.037209494099828544
1991-10-11,0.0,-0.03477314314726976
1991-10-14,0.0,-0.022082080855342467
1991-10-15,0.0,-0.010542651013548787
1991-10-16,-0.0022666460544819023,-0.006002232342938729
1991-10-17,0.0,-0.008194914091514294
1991-10-18,0.0,-0.006733102634038035
1991-10-21,0.0,-0.012956833508222632
1991-10-22,-0.004753617031480917,-0.018471862549192752
1991-10-23,-0.004478148983693919,-0.018206089118044888
1991-10-24,-0.008392727276497203,-0.02547080284509906
1991-10-25,-0.00899667780232205,-0.0275970434507401
1991-10-28,-0.0031343151965832483,-0.013931373003305159
1991-10-29,-0.0012729349322291306,-0.00872652518453032
1991-10-30,0.0,-0.004983417947954205
1991-10-31,-0.0005383699908897421,-0.006245832886496494
1991-11-01,-0.00016389394483529163,-0.009080841770924941
1991-11-04,-0.004037956795308606,-0.010897036260368642
1991-11-05,-0.0017744705887919876,-0.014352201607911952
1991-11-06,-0.0023096475660989713,-0.010919206933105885
1991-11-07,-0.00032110985427669103,-0.001262414938542289
1991-11-08,-0.00256172704126878,-0.0028792815694776985
1991-11-11,-0.003709009188667345,-0.0023033977914120873
1991-11-12,-0.0025039715235817273,0.0
1991-11-13,0.0,0.0
1991-11-14,0.0,-0.0005489108524432407
1991-11-15,-0.013531122121059891,-0.03708445012571493
1991-11-18,-0.0067988973314396794,-0.030168118493845042
1991-11-19,-0.011970766511184117,-0.044769202059919966
1991-11-20,-0.011525728291743698,-0.04696484546969282
1991-11-21,-0.00974411273821496,-0.04310049111205838
1991-11-22,-0.01426365120042572,-0.05269544183454877
1991-11-25,-0.010026606693844808,-0.054451930214646116
1991-11-26,-0.012367807588291257,-0.04786499998532756
1991-11-27,-0.009675373184606428,-0.05126828679205675
1991-11-28,-0.010790589622784341,-0.05126828679205675
1991-11-29,-0.009344272495322326,-0.05453977351618433
1991-12-02,-0.001604204241477114,-0.03859938260044271
1991-12-03,-0.006879784046909698,-0.03947769265979362
1991-12-04,-0.004991709394793875,-0.04165135767903472
1991-12-05,-0.010844831541847011,-0.048370022121652756
1991-12-06,-0.005133540433799211,-0.04404460240875696
1991-12-09,-0.006900214423863016,-0.045998755782462486
1991-12-10,-0.010368917611288664,-0.04659155535102377
1991-12-11,-0.010858194111717623,-0.04707459909681688
1991-12-12,-0.015487941486050039,-0.037347916356670674
1991-12-13,-0.010751169147188544,-0.029970519369539206
1991-12-16,-0.00943883536702439,-0.029948609043953023
1991-12-17,-0.017055918744710352,-0.03416420706477896
1991-12-18,-0.012635753993102683,-0.03229789479696821
1991-12-19,-0.008115589018050318,-0.0347131179172222
1991-12-20,-0.006035222801857865,-0.023273833317452697
1991-12-23,0.0,0.0
1991-12-24,0.0,0.0
1991-12-25,-2.2107502046231353e-05,0.0
1991-12-26,0.0,0.0
1991-12-27,-0.002748829466263647,0.0
1991-12-30,0.0,0.0
1991-12-31,0.0,0.0
1992-01-01,-2.1245676225190024e-05,0.0
1992-01-02,-0.0036486550272731844,0.0
1992-01-03,0.0,0.0
1992-01-06,-0.0015659518684906226,-0.00288116994415899
1992-01-07,-0.004649970097310829,-0.004166300535251022
1992-01-08,-0.008254635685021272,-0.002508079015228204
1992-01-09,-0.010593021228415322,-0.0036066651782590275
1992-01-10,-0.008280322004155738,-0.00959711136768926
1992-01-13,-0.014656134453118308,-0.011379695148817426
1992-01-14,-0.01210754336932196,0.0
1992-01-15,-0.008445343863709653,0.0
1992-01-16,-0.0063253249736919814,-0.006048800332466797
1992-01-17,-0.0021234704661788895,-0.00443855419770145
1992-01-20,-0.002515703149621018,-0.010384034399562037
1992-01-21,-0.008868153950548963,-0.019199150303716772
1992-01-22,-0.004864082087698729,-0.0061519965978269475
1992-01-23,-0.012577912545520764,-0.013666517095919928
1992-01-24,-0.012531106844841045,-0.012427852248482862
1992-01-27,-0.004383625812760417,-0.013418734993218218
1992-01-28,-0.009346797414815144,-0.013356804434593084
1992-01-29,-0.017331105440959504,-0.024256944026202154
1992-01-30,-0.014200628420290573,-0.021180977725810624
1992-01-31,-0.020838431175052463,-0.02786968037053017
1992-02-03,-0.014450947858114516,-0.02584658724170108
1992-02-04,-0.00556060224304733,-0.015194169884591768
1992-02-05,-0.006137565731725636,-0.014822588597263375
1992-02-06,-0.0038931325707536324,-0.014616134133919934
1992-02-07,-0.003259605086430306,-0.020912592703842492
1992-02-10,-0.0022457839358615006,-0.01403809838324821
1992-02-11,-0.007542360248717239,-0.013955505037154703
1992-02-12,-0.008075240866606825,-0.005883611575858816
1992-02-13,-0.012450590827222552,-0.014017433531358758
1992-02-14,-0.01807905429275114,-0.01655669378485769
1992-02-17,-0.017768905825395365,-0.01655669378485769
1992-02-18,-0.030031423344054287,-0.028654170584545335
1992-02-19,-0.02623147067238385,-0.026527819257732954
1992-02-20,-0.024079794424780476,-0.013026488854000151
1992-02-21,-0.030938089595146767,-0.01882756901638849
1992-02-24,-0.03363928702625085,-0.01665989005021795
1992-02-25,-0.029475618405577886,-0.020726801027967867
1992-02-26,-0.027196849027193104,-0.00904217328676482
1992-02-27,-0.017859261330945175,-0.012551713365732575
1992-02-28,-0.02511888596350431,-0.015297364085531173
1992-03-02,-0.03094676983479505,-0.015565749107499305
1992-03-03,-0.028376384752968775,-0.014285818553327001
1992-03-04,-0.03561878483312331,-0.02262609703659113
1992-03-05,-0.03797180196405081,-0.029294134829421004
1992-03-06,-0.03803258657474695,-0.03404234182024668
1992-03-09,-0.03721954074568534,-0.031998521906905
1992-03-10,-0.03843562436930492,-0.027849079515684494
1992-03-11,-0.0471097170334297,-0.0346616412132329
1992-03-12,-0.051807753929887235,-0.03499195679382605
1992-03-13,-0.04821649484077162,-0.03030574435866895
1992-03-16,-0.049982928425156836,-0.028943218393982173
1992-03-17,-0.05110431089396761,-0.021222243432545973
1992-03-18,-0.0499917165321041,-0.022254453816639708
1992-03-19,-0.05345038479072761,-0.020685535321232518
1992-03-20,-0.05226058981620174,-0.017093401896171145
1992-03-23,-0.049736393652716426,-0.02039648751179568
1992-03-24,-0.04938998646946524,-0.022853152354780137
1992-03-25,-0.048665415702516035,-0.02559886707162251
1992-03-26,-0.04796622569519282,-0.02475244836340329
1992-03-27,-0.05096658502686302,-0.03515708361781111
1992-03-30,-0.04853995278746526,-0.036127363443279825
1992-03-31,-0.04343402303086563,-0.03443458589504378
1992-04-01,-0.03943091428680301,-0.03311332563709235
1992-04-02,-0.04344505164256729,-0.041990374164292854
1992-04-03,-0.038371553792505564,-0.039409848204058684
1992-04-06,-0.03440551108610557,-0.02933546453320024
1992-04-07,-0.04495033716846275,-0.04729588599243606
1992-04-08,-0.042160166782512665,-0.05582195408715396
1992-04-09,-0.03756492685517665,-0.04104069519366982
1992-04-10,-0.028618977442613547,-0.032225641222138
1992-04-13,-0.03052162645449008,-0.02791100800988844
1992-04-14,-0.030475002643542415,-0.012820098387700929
1992-04-15,-0.029662683360135,-0.0035095400789678655
1992-04-16,-0.03521854255992485,-0.004025645271014677
1992-04-17,-0.035241230210354746,-0.004025645271014677
1992-04-20,-0.039376963300774115,-0.01802241601490462
1992-04-21,-0.03686875079713037,-0.017754030992936487
1992-04-22,-0.04050394086683751,-0.01882756901638849
1992-04-23,-0.03493055251807142,-0.01453353872340557
1992-04-24,-0.0403378482392408,-0.020644207681874138
1992-04-27,-0.040611862750004724,-0.021841606822575965
1992-04-28,-0.038392381084952465,-0.020086836783091977
1992-04-29,-0.03694781598233732,-0.01312974911640441
1992-04-30,-0.02971623860747652,-0.006090066039202147
1992-05-01,-0.03004083612155317,-0.011870419417077671
1992-05-04,-0.021370762549241862,-0.0008877484119982348
1992-05-05,-0.02293938571158638,-0.0009083492668440218
1992-05-06,-0.024420946954229472,-0.0009290141187335843
1992-05-07,-0.022165206542360094,-0.0023741334295140915
1992-05-08,-0.019936390844750296,-0.0018580282374671686
1992-05-11,-0.016019174765809274,0.0
1992-05-12,-0.01910943759024697,-0.005179390873497058
1992-05-13,-0.019012759020470282,-0.004727223182872442
1992-05-14,-0.020793069046028734,-0.012557905756790388
1992-05-15,-0.02027588028029581,-0.019340365623104816
1992-05-18,-0.013710410746649138,-0.012455101789002221
1992-05-19,-0.015447354596393015,-0.0039050545187552244
1992-05-20,-0.027606631079460597,-0.006186468563584291
1992-05-21,-0.025176327610464178,-0.012845614639951819
1992-05-22,-0.025903030762462587,-0.009228332718606569
1992-05-25,-0.0259263199257036,-0.009228332718606569
1992-05-26,-0.020076031000282768,-0.01520919540191279
1992-05-27,-0.01641722324529482,-0.01335943922554983
1992-05-28,-0.011947722348384815,-0.0023430709398023497
1992-05-29,-0.014166163413390387,-0.005652070441578783
1992-06-01,-0.009795524688794521,-0.0006371363202466451
1992-06-02,-0.009729634568860779,-0.009413301348228487
1992-06-03,-0.005057224073350186,-0.006761947988857209
1992-06-04,-0.005594818226520082,-0.009824324021336817
1992-06-05,-0.005153222200837471,-0.009289987558281587
1992-06-08,-0.006389788941897012,-0.009474958243201992
1992-06-09,-0.010773412903067547,-0.016956211324736348
1992-06-10,-0.011710875039288582,-0.02367707595502755
1992-06-11,-0.008020546766272285,-0.019360937104213716
1992-06-12,-0.005573397600913466,-0.01761392118139038
1992-06-15,-0.00019763205714029564,-0.016319072949191438
1992-06-16,-0.0024581168735547942,-0.020943494219573977
1992-06-17,-0.005651042263706274,-0.035474469942674336
1992-06-18,-0.010217232470562831,-0.03855741745626273
1992-06-19,-0.004129718647055913,-0.03204209293670224
1992-06-22,-0.007483107077201456,-0.03267923131224726
1992-06-23,-0.0008521509734976673,-0.031137757555453005
1992-06-24,0.0,-0.031117247733294273
1992-06-25,-0.0008920739974744851,-0.03280254304689556
1992-06-26,0.0,-0.03175438405354081
1992-06-29,0.0,-0.018518258617937988
1992-06-30,-0.0016676019659940255,-0.020429669633975966
1992-07-01,0.0,-0.009043300374735996
1992-07-02,0.0,-0.011694651678808787
1992-07-03,-0.0016532483368163486,-0.011694651678808787
1992-07-06,0.0,-0.006227551922150409
1992-07-07,-0.008834001280979442,-0.01742895255176835
1992-07-08,-0.006288451220401892,-0.014736515833831065
1992-07-09,-0.00190328753221769,-0.005179390873497058
1992-07-10,-0.0011129890062233638,-0.004233908419433052
1992-07-13,0.0,-0.003617345635593905
1992-07-14,0.0,0.0
1992-07-15,0.0,-0.001372761870549577
1992-07-16,0.0,-0.0002458524160040554
1992-07-17,0.0,-0.004814822723648748
1992-07-20,0.0,-0.00919934071698325
1992-07-21,-0.00010828998269951651,-0.009158386144346942
1992-07-22,0.0,-0.01594009375940486
1992-07-23,0.0,-0.013174126538103237
1992-07-24,-0.0023075819355720117,-0.014321479472851006
1992-07-27,-0.0002222569234957561,-0.014260017905491806
1992-07-28,0.0,0.0
1992-07-29,-0.005598307096819299,0.0
1992-07-30,-0.00732917824170487,0.0
1992-07-31,-0.005168967377962241,0.0
1992-08-03,-0.005766013965377903,0.0
1992-08-04,-0.007667479745036121,-0.0013272529241615816
1992-08-05,-0.0120235043641711,-0.006415324278167045
1992-08-06,-0.010105020170120604,-0.0098341077030486
1992-08-07,-0.008770656485183825,-0.013433943877446453
1992-08-10,-0.008150993299647413,-0.011724520993396603
1992-08-11,-0.013145378181038336,-0.012911045163694124
1992-08-12,-0.016240724137898233,-0.015485214736804087
1992-08-13,-0.02425718871932736,-0.015545544872236916
1992-08-14,-0.02406212089567783,-0.010236348157007136
1992-08-17,-0.01633075851560284,-0.008104616335999903
1992-08-18,-0.01658039016225954,-0.00647565240252812
1992-08-19,-0.018219501944981342,-0.01389645011254792
1992-08-20,-0.0227200155046835,-0.013655131581888802
1992-08-21,-0.03403630554110704,-0.02167934929945725
1992-08-24,-0.029714878100901232,-0.031292269298063724
1992-08-25,-0.029613503748639247,-0.029039879217262587
1992-08-26,-0.02918629441747489,-0.02435404831721577
1992-08-27,-0.027511523457479092,-0.02427358735556584
1992-08-28,-0.0240295392820411,-0.021176581411921802
1992-08-31,-0.02025856381576263,-0.022785414519176594
1992-09-01,-0.014719312174803378,-0.01773760481760489
1992-09-02,-0.013011056761525475,-0.013152363694353353
1992-09-03,-0.0074437972241715444,-0.013092033558920635
1992-09-04,-0.0005786230120842228,-0.015123235935279533
1992-09-07,0.0,-0.015123235935279533
1992-09-08,-0.0035449287397466556,-0.021297241682787238
1992-09-09,-0.0012722977036646599,-0.01637009024100955
1992-09-10,-0.0019620276639329415,-0.00786323546212242
1992-09-11,-0.0029749576561064472,-0.008728044494400788
1992-09-14,0.0,0.0
1992-09-15,-0.0070291044825017135,-0.01280492180006243
1992-09-16,-0.003445130893156234,-0.01246476273508279
1992-09-17,-0.005025676665823986,-0.012404741608644132
1992-09-18,-0.006550962651341585,-0.005362050024545706
1992-09-21,-0.0071622489450551274,-0.007022663867319423
1992-09-22,-0.012640440894940763,-0.018747213394571416
1992-09-23,-0.009599448991160608,-0.01802690385572303
1992-09-24,-0.003674478862377706,-0.015145787747355643
1992-09-25,-0.004202028196267693,-0.024789519525178383
1992-09-28,-0.004623571344209876,-0.019267371814197465
1992-09-29,-0.006176639629814185,-0.018767179087451846
1992-09-30,0.0,-0.016366290012949314
1992-10-01,-0.0021769059070066987,-0.01990763250982841
1992-10-02,-0.006339161848499697,-0.033592899511275975
1992-10-05,-0.010997851397269831,-0.039935369296432044
1992-10-06,-0.017134402464147103,-0.04081571449781718
1992-10-07,-0.017165102396132226,-0.047718336112259396
1992-10-08,-0.017594845938066705,-0.039395123136899746
1992-10-09,-0.019837898713482294,-0.051359755169134935
1992-10-12,-0.0189244320466756,-0.040095404958969016
1992-10-13,-0.022425327929846972,-0.03571371067036455
1992-10-14,-0.02222503664021147,-0.03553364929181979
1992-10-15,-0.024634129151344886,-0.034913414312196966
1992-10-16,-0.029187547866674435,-0.029891461328732882
1992-10-19,-0.03222765299045882,-0.022148485921794303
1992-10-20,-0.028115651989507384,-0.020928045680098428
1992-10-21,-0.02860800687621401,-0.020467846363012687
1992-10-22,-0.03633565337334832,-0.02228855589145029
1992-10-23,-0.038253487626474625,-0.023448975006707284
1992-10-26,-0.031571238900241716,-0.014405512515626606
1992-10-27,-0.03584408938166983,-0.013445120471794914
1992-10-28,-0.03342518420072682,-0.009563680933834418
1992-10-29,-0.0372822149670452,-0.0078429879422659
1992-10-30,-0.04126635378826404,-0.012964955461828409
1992-11-02,-0.03462114308419639,-0.0030611754861412654
1992-11-03,-0.03855480779677156,-0.009443578657829965
1992-11-04,-0.04364597734861786,-0.015826043853416905
1992-11-05,-0.044019559245917605,-0.012244707946878264
1992-11-06,-0.050073904891862475,-0.01360521615745891
1992-11-09,-0.047604317844967325,-0.011124280240509932
1992-11-10,-0.04892773191785493,-0.010984212271624716
1992-11-11,-0.044573195710780666,-0.002540957043387748
1992-11-12,-0.04589627310677391,-0.0008802831774868958
1992-11-13,-0.04935422908975717,-0.0018406752213184774
1992-11-16,-0.046403762336979626,-0.005702147065627328
1992-11-17,-0.04560863650381808,-0.008823345678978245
1992-11-18,-0.043362133720672213,-0.00034009704108162175
1992-11-19,-0.04454741646867311,0.0
1992-11-20,-0.04033803082225962,0.0
1992-11-23,-0.042787201134217745,-0.003451009722319376
1992-11-24,-0.04291976582411661,0.0
1992-11-25,-0.044195806892271094,0.0
1992-11-26,-0.043882451917320875,0.0
1992-11-27,-0.04414668787650089,0.0
1992-11-30,-0.04481827204284572,0.0
1992-12-01,-0.04615475811654379,-0.0009801665734229248
1992-12-02,-0.045271567085578446,-0.002901314620996298
1992-12-03,-0.04409543641258262,-0.002803321487651833
1992-12-04,-0.04013638545830234,0.0
1992-12-07,-0.0340630208065793,0.0
1992-12-08,-0.03401817774664395,0.0
1992-12-09,-0.0379398960352465,-0.0027262325599207715
1992-12-10,-0.03857284951638029,-0.0050271434275546145
1992-12-11,-0.039781703828622006,-0.007076686972751101
1992-12-14,-0.039139574924231146,-0.009048929710404496
1992-12-15,-0.0387180125511668,-0.009590259653296185
1992-12-16,-0.03221850936031667,-0.011987882089295243
1992-12-17,-0.024409751236626254,-0.0029776018158941264
1992-12-18,-0.02003914210784452,0.0
1992-12-21,-0.021132806280194427,-0.0013012293342059555
1992-12-22,-0.023661741978317163,-0.0021815238677967974
1992-12-23,-0.022259149355444707,-0.005051912241366807
1992-12-24,-0.022349278404082185,-0.002851233315156687
1992-12-25,-0.022379008645977083,-0.002851233315156687
1992-12-28,-0.02392573195205161,-0.004190772766189177
1992-12-29,-0.02601588754789841,-0.006793229521008692
1992-12-30,-0.02708753364612282,-0.004860482213549067
1992-12-31,-0.02418591980197038,-0.011864294907196427
1993-01-01,-0.024215300221397396,-0.011864294907196427
1993-01-04,-0.033021885074312696,-0.012208728116878897
1993-01-05,-0.033383441923082624,-0.01439025198467625
1993-01-06,-0.03825955211000276,-0.013969200454933661
1993-01-07,-0.03943793919207994,-0.02258042298341112
1993-01-08,-0.03894217529264865,-0.026350203541217643
1993-01-11,-0.037747818247900744,-0.021968060068570328
1993-01-12,-0.04042674397170343,-0.02175753430369931
1993-01-13,-0.03771820252850511,-0.017164983708900516
1993-01-14,-0.030151587157339788,-0.010563067486582867
1993-01-15,-0.027539215707402143,-0.00771183225783334
1993-01-18,-0.02792921149205796,-0.008419853735611604
1993-01-19,-0.030760308055444052,-0.012266191378525582
1993-01-20,-0.03374375018391129,-0.016265534116896685
1993-01-21,-0.027634475637179245,-0.011443245291046233
1993-01-22,-0.025579170033963927,-0.010046359307494979
1993-01-25,-0.01714937375936354,-0.0009759511829362522
1993-01-26,-0.012067785574126577,-0.0009951062413494638
1993-01-27,-0.011737964361467457,-0.0051667220355330334
1993-01-28,-0.0051727180535108275,-0.003922841147438683
1993-01-29,-0.004639055572235873,-0.003616718054581858
1993-02-01,-0.004735198317636025,0.0
1993-02-02,-0.007643024705268453,0.0
1993-02-03,-0.0015815890264500032,0.0
1993-02-04,0.0,0.0
1993-02-05,-0.0044229719888890795,-0.0013106713048715024
1993-02-08,-0.008003349286642036,-0.0032953596623007675
1993-02-09,-0.012448588953343553,-0.008669002854102992
1993-02-10,-0.004338826840097898,-0.006609461576190689
1993-02-11,-0.00020457008838792312,-0.0034076970859622246
1993-02-12,-0.0077247879254640495,-0.010054525207104037
1993-02-15,-0.008468441173737795,-0.010054525207104037
1993-02-16,-0.016993359802784158,-0.033646239841278236
1993-02-17,-0.011544923908257232,-0.034956909273796466
1993-02-18,-0.012217208635038834,-0.03800873949601602
1993-02-19,-0.006010501252855405,-0.03280365861029022
1993-02-22,0.0,-0.0303133975481521
1993-02-23,-0.0015056492798450893,-0.03106238360706781
1993-02-24,0.0,-0.017469083511103434
1993-02-25,0.0,-0.01417372572115605
1993-02-26,0.0,-0.01179580021032689
1993-03-01,-0.0006900487745792327,-0.014641813922686153
1993-03-02,0.0,-0.0012731868016927494
1993-03-03,0.0,0.0
1993-03-04,-0.002513852708576958,-0.0041671530240238175
1993-03-05,-0.002764344119269957,-0.006689777751891723
1993-03-08,-0.0011148297226454273,0.0
1993-03-09,-0.003339671902644503,-0.0004428943762478932
1993-03-10,-0.003243363805675248,0.0
1993-03-11,-0.010209866111236976,-0.005680841462619046
1993-03-12,-0.013717372601719902,-0.014174613771721245
1993-03-15,-0.006376536636351626,-0.010626360449718097
1993-03-16,-0.002926378886229597,-0.010681568190997082
1993-03-17,-0.0016905409622466339,-0.017336859655617265
1993-03-18,0.0,-0.009486511518543517
1993-03-19,0.0,-0.013236971994707969
1993-03-22,-0.0009462327920729541,-0.016068304195963057
1993-03-23,-0.0032231331133153462,-0.016325717252922423
1993-03-24,-0.004084583371818162,-0.017833174105912675
1993-03-25,-0.0028934646825633514,-0.011233090382571476
1993-03-26,-0.0025646918216575276,-0.018017088375671397
1993-03-29,0.0,-0.011288185976519038
1993-03-30,0.0,-0.008585672451074777
1993-03-31,0.0,-0.009210805577181791
1993-04-01,-0.004989812018291073,-0.012207426398759935
1993-04-02,-0.006004221046802538,-0.03129086675688608
1993-04-05,-0.005388242001780674,-0.029195083164295643
1993-04-06,-0.009692104915963728,-0.031676988180805776
1993-04-07,-0.006555289944305431,-0.028239038194028843
1993-04-08,-0.0052093451217657405,-0.03011432358653654
1993-04-09,-0.005232952057512397,-0.03011432358653654
1993-04-12,0.0,-0.015774084752497197
1993-04-13,0.0,-0.013898909668840331
1993-04-14,0.0,-0.015130660580468858
1993-04-15,-0.0014021719044151615,-0.015627087178096022
1993-04-16,-0.0030699405343110886,-0.014432028667161534
1993-04-19,-0.0020738840828701255,-0.01759427455105733
1993-04-20,-0.0030143758947704935,-0.022741998853836876
1993-04-21,-0.004383583935713586,-0.025977741686452283
1993-04-22,-0.009447449504819572,-0.03469212434296909
1993-04-23,-0.0054787018407607135,-0.040464979933373724
1993-04-26,-0.005621244306201478,-0.047892402098501985
1993-04-27,0.0,-0.037946158221506265
1993-04-28,0.0,-0.037927867175584606
1993-04-29,0.0,-0.03601577539657008
1993-04-30,0.0,-0.03314775079462118
1993-05-03,0.0,-0.027908124511388133
1993-05-04,0.0,-0.024157551887892148
1993-05-05,-0.00015862760676477183,-0.022944204169516924
1993-05-06,0.0,-0.02546291373405285
1993-05-07,0.0,-0.027117592456107786
1993-05-10,-0.00111525363280629,-0.025499720120559677
1993-05-11,-0.0031930232297121552,-0.022006560554022725
1993-05-12,-0.005342024304387016,-0.02099541815132744
1993-05-13,-0.00259799027331431,-0.03318455534264697
1993-05-14,-0.004303745910995804,-0.03191599988299265
1993-05-17,-0.0030215272473874677,-0.029893715077602967
1993-05-18,-0.004898269896740026,-0.029856910529577063
1993-05-19,0.0,-0.013843701927561347
1993-05-20,-0.007820919564276552,-0.007151604076434781
1993-05-21,-0.013214550139256542,-0.01759427455105733
1993-05-24,-0.006772440081735831,-0.012611951015932932
1993-05-25,-0.0058343393880188055,-0.010497652082757547
1993-05-26,-0.007031934160784847,-0.00034931503741308934
1993-05-27,-0.008532031658697758,-0.002592208351736458
1993-05-28,-0.005025231843335254,-0.007298713798167711
1993-05-31,-0.005056938440080483,-0.007298713798167711
1993-06-01,-0.0010863240009579833,0.0
1993-06-02,-0.009763525748547552,0.0
1993-06-03,-0.012158592208059482,-0.0029194722441673315
1993-06-04,-0.009027869110943998,-0.00822607355404148
1993-06-07,-0.01743068383039237,-0.013330611849291407
1993-06-08,-0.016893875611248887,-0.019830779528204334
1993-06-09,-0.020109011688346,-0.01707650153342266
1993-06-10,-0.020048281102958754,-0.017921075173927492
1993-06-11,-0.019879040809982595,-0.013753009758756485
1993-06-14,-0.027621288757344264,-0.012706371267442118
1993-06-15,-0.029451354044898626,-0.015827908362418652
1993-06-16,-0.023657749855512944,-0.013238824617022638
